Gene stable ID,Transcript stable ID,UniProtKB/TrEMBL ID
GSBRNA2T00055531001,CDY66665,A0A078JJP5
GSBRNA2T00055529001,CDY66663,A0A078JGC5
GSBRNA2T00022566001,CDY57719,A0A078J2H9
GSBRNA2T00022563001,CDY57716,A0A078J4Z1
GSBRNA2T00022570001,CDY57721,A0A078J4N3
GSBRNA2T00022561001,CDY57714,A0A078J2M1
GSBRNA2T00022571001,CDY57723,A0A078J4Z8
GSBRNA2T00022565001,CDY57717,A0A078IZ95
GSBRNA2T00022568001,CDY57720,A0A078J2M7
GSBRNA2T00022562001,CDY57715,A0A078J4M7
GSBRNA2T00024587001,CDY24056,A0A078GFB6
GSBRNA2T00024611001,CDY24071,A0A078GFC9
GSBRNA2T00024666001,CDY24115,A0A078GCB1
GSBRNA2T00024647001,CDY24100,A0A078GCA2
GSBRNA2T00024610001,CDY24070,A0A078GC78
GSBRNA2T00024680001,CDY24126,A0A078GFI1
GSBRNA2T00024676001,CDY24122,A0A078GG50
GSBRNA2T00024584001,CDY24053,A0A0F6QS52
GSBRNA2T00024584001,CDY24053,A0A078GHG5
GSBRNA2T00024577001,CDY24047,A0A078GFY9
GSBRNA2T00024572001,CDY24042,A0A078GFY5
GSBRNA2T00024638001,CDY24091,A0A0U1XIZ2
GSBRNA2T00024638001,CDY24091,A0A078GFE8
GSBRNA2T00024583001,CDY24052,A0A078GFZ3
GSBRNA2T00024657001,CDY24108,A0A078GHL0
GSBRNA2T00024635001,CDY24088,A0A078GHJ6
GSBRNA2T00024575001,CDY24045,A0A078GC57
GSBRNA2T00024644001,CDY24097,A0A078GG28
GSBRNA2T00024591001,CDY24059,A0A078GFG3
GSBRNA2T00024640001,CDY24093,A0A078GHJ8
GSBRNA2T00024574001,CDY24044,A0A078GFE7
GSBRNA2T00024665001,CDY24114,A0A078GFL4
GSBRNA2T00024634001,CDY24087,A0A078GG18
GSBRNA2T00024631001,CDY24085,A0A078GC90
GSBRNA2T00024624001,CDY24081,A0A078GFD8
GSBRNA2T00024662001,CDY24111,A0A078GFG7
GSBRNA2T00024621001,CDY24079,A0A078GFH9
GSBRNA2T00024674001,CDY24121,A0A078GFH5
GSBRNA2T00024645001,CDY24098,A0A078GHK2
GSBRNA2T00024613001,CDY24073,A0A078GHI4
GSBRNA2T00024639001,CDY24092,A0A078GG23
GSBRNA2T00024569001,CDY24039,A0A078GFE2
GSBRNA2T00024571001,CDY24041,A0A078GFA4
GSBRNA2T00024679001,CDY24125,A0A078GCB9
GSBRNA2T00024592001,CDY24060,A0A078GC69
GSBRNA2T00024586001,CDY24055,A0A078GC65
GSBRNA2T00024663001,CDY24112,A0A078GG41
GSBRNA2T00024632001,CDY24086,A0A078GFE3
GSBRNA2T00024650001,CDY24102,A0A078GG31
GSBRNA2T00024593001,CDY24061,A0A078H899
GSBRNA2T00024582001,CDY24051,A0A078GFB2
GSBRNA2T00024671001,CDY24119,A0A078GFL9
GSBRNA2T00024659001,CDY24109,A0A078GFK9
GSBRNA2T00024669001,CDY24117,A0A078GG46
GSBRNA2T00024636001,CDY24089,A0A078GFI9
GSBRNA2T00024590001,CDY24058,A0A078GHH0
GSBRNA2T00024608001,CDY24068,A0A078GHI1
GSBRNA2T00024652001,CDY24104,A0A078GFK3
GSBRNA2T00024641001,CDY24094,A0A078GFJ4
GSBRNA2T00024609001,CDY24069,A0A078GFH1
GSBRNA2T00024653001,CDY24105,A0A078GCA3
GSBRNA2T00024588001,CDY24057,A0A078GFZ7
GSBRNA2T00024648001,CDY24101,A0A078GFF6
GSBRNA2T00024605001,CDY24066,A0A078GFC5
GSBRNA2T00024620001,CDY24078,A0A078GHI8
GSBRNA2T00024614001,CDY24074,A0A078GFH6
GSBRNA2T00024654001,CDY24106,A0A078GFG1
GSBRNA2T00024581001,CDY24050,A0A078GC60
GSBRNA2T00024646001,CDY24099,A0A078GFJ8
GSBRNA2T00024637001,CDY24090,A0A078GC94
GSBRNA2T00024677001,CDY24123,A0A078GHM3
GSBRNA2T00024606001,CDY24067,A0A078GG03
GSBRNA2T00024617001,CDY24077,A0A078GG09
GSBRNA2T00024596001,CDY24063,A0A078GHH4
GSBRNA2T00024630001,CDY24084,A0A078GFI4
GSBRNA2T00024594001,CDY24062,A0A078GG01
GSBRNA2T00024573001,CDY24043,A0A078GHF6
GSBRNA2T00024599001,CDY24064,A0A078GFG6
GSBRNA2T00024615001,CDY24075,A0A078GC81
GSBRNA2T00024656001,CDY24107,A0A078GG36
GSBRNA2T00024570001,CDY24040,A0A078GC53
GSBRNA2T00024625001,CDY24082,A0A078GG12
GSBRNA2T00024673001,CDY24120,A0A078GCB6
GSBRNA2T00024667001,CDY24116,A0A078GFH2
GSBRNA2T00024580001,CDY24049,A0A078GFF2
GSBRNA2T00024642001,CDY24095,A0A078GC97
GSBRNA2T00024681001,CDY24127,A0A078GG54
GSBRNA2T00024660001,CDY24110,A0A078GCA8
GSBRNA2T00024585001,CDY24054,A0A078GFF8
GSBRNA2T00024603001,CDY24065,A0A078GC73
GSBRNA2T00024651001,CDY24103,A0A078GHK6
GSBRNA2T00024612001,CDY24072,A0A078GG06
GSBRNA2T00024678001,CDY24124,A0A078GFM3
GSBRNA2T00024670001,CDY24118,A0A078GHL9
GSBRNA2T00024643001,CDY24096,A0A078GFF1
GSBRNA2T00024664001,CDY24113,A0A078GHL4
GSBRNA2T00024616001,CDY24076,A0A078GFD3
GSBRNA2T00024623001,CDY24080,A0A078GC86
GSBRNA2T00024626001,CDY24083,A0A078GHJ3
GSBRNA2T00024579001,CDY24048,A0A078GHG0
GSBRNA2T00024576001,CDY24046,A0A078GFA8
GSBRNA2T00027991001,CDY59968,V9LY65
GSBRNA2T00027985001,CDY59964,A0A078J6B5
GSBRNA2T00027989001,CDY59966,A0A078J8U7
GSBRNA2T00027986001,CDY59965,A0A078J8C3
GSBRNA2T00027990001,CDY59967,A0A078J2L5
GSBRNA2T00004600001,CDY70582,A0A078JY46
GSBRNA2T00082008001,CDY69007,A0A078JU41
GSBRNA2T00075414001,CDY68543,A0A078JM03
GSBRNA2T00065172001,CDY67598,A0A078JJ41
GSBRNA2T00065174001,CDY67599,A0A078JLB9
GSBRNA2T00048284001,CDY65813,A0A078JE14
GSBRNA2T00014043001,CDY71313,A0A078JUU5
GSBRNA2T00088828001,CDY69549,A0A078JRU4
GSBRNA2T00042659001,CDY64743,A0A078JB16
GSBRNA2T00042658001,CDY64742,A0A078JH56
GSBRNA2T00042660001,CDY64744,A0A078JDK8
GSBRNA2T00071032001,CDY13166,A0A078FJ21
GSBRNA2T00071030001,CDY13164,A0A078FJK8
GSBRNA2T00071021001,CDY13158,A0A078FLN5
GSBRNA2T00071122001,CDY13221,A0A078FJ64
GSBRNA2T00071061001,CDY13186,A0A078FJ35
GSBRNA2T00071105001,CDY13211,A0A078FJ57
GSBRNA2T00071008001,CDY13148,A0A078FLM9
GSBRNA2T00071063001,CDY13188,A0A078FLQ0
GSBRNA2T00071104001,CDY13210,A0A078FFN4
GSBRNA2T00071010001,CDY13150,A0A078FFI9
GSBRNA2T00071025001,CDY13162,A0A078FJJ1
GSBRNA2T00071138001,CDY13232,A0A078FJQ4
GSBRNA2T00071077001,CDY13193,A0A078FLQ4
GSBRNA2T00071127001,CDY13223,A0A078FLS3
GSBRNA2T00071128001,CDY13224,A0A078FJU1
GSBRNA2T00071068001,CDY13192,A0A078FJL6
GSBRNA2T00071045001,CDY13176,A0A078FJ26
GSBRNA2T00071080001,CDY13196,A0A078FJ42
GSBRNA2T00071011001,CDY13151,A0A078FJ04
GSBRNA2T00071099001,CDY13207,A0A078FJN3
GSBRNA2T00071079001,CDY13195,A0A078FFM1
GSBRNA2T00071097001,CDY13205,A0A078FFN0
GSBRNA2T00071057001,CDY13185,A0A078FFL4
GSBRNA2T00071096001,CDY13204,A0A078FJR7
GSBRNA2T00071065001,CDY13190,A0A078FFL8
GSBRNA2T00071022001,CDY13159,A0A078FJK4
GSBRNA2T00071081001,CDY13197,A0A078FJM0
GSBRNA2T00071037001,CDY13171,A0A078FJ23
GSBRNA2T00071031001,CDY13165,A0A078FFK1
GSBRNA2T00071101001,CDY13209,A0A078FJS6
GSBRNA2T00071007001,CDY13147,A0A078FJI2
GSBRNA2T00071047001,CDY13177,A0A078FJK1
GSBRNA2T00071066001,CDY13191,A0A078FJ38
GSBRNA2T00071083001,CDY13199,A0A078FJR2
GSBRNA2T00071121001,CDY13220,A0A078FFP3
GSBRNA2T00071106001,CDY13212,A0A078FJN7
GSBRNA2T00071082001,CDY13198,A0A078FLQ8
GSBRNA2T00071016001,CDY13155,A0A078FFJ2
GSBRNA2T00071130001,CDY13226,A0A078FJ68
GSBRNA2T00071017001,CDY13156,A0A078FJ09
GSBRNA2T00071124001,CDY13222,A0A078FJP6
GSBRNA2T00071062001,CDY13187,A0A078FJL0
GSBRNA2T00071129001,CDY13225,A0A078FFP7
GSBRNA2T00071013001,CDY13153,A0A078FLN3
GSBRNA2T00071039001,CDY13173,A0A078FLP3
GSBRNA2T00071041001,CDY13174,A0A078FJM1
GSBRNA2T00071026001,CDY13163,A0A078FLN7
GSBRNA2T00071110001,CDY13214,A0A078FJT1
GSBRNA2T00071120001,CDY13219,A0A078FJT8
GSBRNA2T00071146001,CDY13234,A0A078FJU9
GSBRNA2T00071052001,CDY13181,A0A078FJ30
GSBRNA2T00071053001,CDY13182,A0A078FJK5
GSBRNA2T00071107001,CDY13213,A0A078FLR6
GSBRNA2T00071024001,CDY13161,A0A078FJ16
GSBRNA2T00071116001,CDY13217,A0A078FJP3
GSBRNA2T00071012001,CDY13152,A0A078FJI5
GSBRNA2T00071086001,CDY13200,Q7XBE8
GSBRNA2T00071086001,CDY13200,Q9XHU0
GSBRNA2T00071086001,CDY13200,Q7XBE7
GSBRNA2T00071064001,CDY13189,A0A078FJN6
GSBRNA2T00071118001,CDY13218,A0A078FLR9
GSBRNA2T00071038001,CDY13172,A0A078FJJ7
GSBRNA2T00071035001,CDY13169,A0A078FJL4
GSBRNA2T00071051001,CDY13180,A0A078FFL0
GSBRNA2T00071006001,CDY13146,A0A078FJ00
GSBRNA2T00071009001,CDY13149,A0A078FJJ3
GSBRNA2T00071131001,CDY13227,A0A078FJQ0
GSBRNA2T00071015001,CDY13154,A0A078FJJ9
GSBRNA2T00071042001,CDY13175,A0A078FFK7
GSBRNA2T00071112001,CDY13215,A0A078FFN9
GSBRNA2T00071135001,CDY13229,A0A078FJU5
GSBRNA2T00071095001,CDY13203,A0A078FLR0
GSBRNA2T00071023001,CDY13160,A0A078FFJ5
GSBRNA2T00071093001,CDY13202,A0A078FJM7
GSBRNA2T00071113001,CDY13216,A0A078FJ61
GSBRNA2T00071078001,CDY13194,A0A078FJP1
GSBRNA2T00071036001,CDY13170,A0A078FFK5
GSBRNA2T00071050001,CDY13179,A0A078FJM6
GSBRNA2T00071098001,CDY13206,A0A078FJ52
GSBRNA2T00071049001,CDY13178,A0A078FLP5
GSBRNA2T00071033001,CDY13167,A0A078FJJ5
GSBRNA2T00071020001,CDY13157,A0A078FJI9
GSBRNA2T00071055001,CDY13184,A0A078FJN2
GSBRNA2T00071090001,CDY13201,A0A078FJ47
GSBRNA2T00071136001,CDY13230,A0A078FFQ2
GSBRNA2T00071034001,CDY13168,A0A078FLP1
GSBRNA2T00071137001,CDY13231,A0A078FJ72
GSBRNA2T00071054001,CDY13183,A0A078FLP9
GSBRNA2T00071140001,CDY13233,A0A078FLS9
GSBRNA2T00071100001,CDY13208,A0A078FLR3
GSBRNA2T00071133001,CDY13228,A0A078FLS5
GSBRNA2T00003166001,CDY70408,A0A078JS43
GSBRNA2T00046808001,CDY65562,A0A078JJN0
GSBRNA2T00046810001,CDY65564,A0A078JFT5
GSBRNA2T00046811001,CDY65565,A0A078JGD0
GSBRNA2T00046809001,CDY65563,A0A078JD65
GSBRNA2T00022846001,CDY57911,A0A078J302
GSBRNA2T00036416001,CDY62582,A0A078J7D8
GSBRNA2T00020500001,CDY71813,A0A078JW33
GSBRNA2T00020501001,CDY71814,A0A078JYR9
GSBRNA2T00007091001,CDY70732,A0A078JYK3
GSBRNA2T00007090001,CDY70731,A0A078JYV9
GSBRNA2T00045417001,CDY65218,A0A078JC67
GSBRNA2T00045419001,CDY65219,A0A078JEW3
GSBRNA2T00091282001,CDY48553,A0A078IHH6
GSBRNA2T00091305001,CDY48569,A0A078IGR6
GSBRNA2T00091295001,CDY48560,A0A078ICG4
GSBRNA2T00091308001,CDY48572,A0A078IF29
GSBRNA2T00091301001,CDY48565,A0A078ICG7
GSBRNA2T00091302001,CDY48566,A0A078IEZ5
GSBRNA2T00091319001,CDY48583,A0A078IHK6
GSBRNA2T00091313001,CDY48577,A0A078IF31
GSBRNA2T00091318001,CDY48582,A0A078GAG4
GSBRNA2T00091298001,CDY48562,A0A078IF23
GSBRNA2T00091309001,CDY48573,A0A078IHJ5
GSBRNA2T00091312001,CDY48576,A0A078IEZ9
GSBRNA2T00091291001,CDY48558,A0A078IHI1
GSBRNA2T00091299001,CDY48563,A0A078IHI8
GSBRNA2T00091317001,CDY48581,A0A078IF03
GSBRNA2T00091321001,CDY48584,A0A078IGS3
GSBRNA2T00091314001,CDY48578,A0A078IHK0
GSBRNA2T00091289001,CDY48556,A0A078IEY8
GSBRNA2T00091296001,CDY48561,A0A078IEZ1
GSBRNA2T00091300001,CDY48564,A0A078IGR1
GSBRNA2T00091311001,CDY48575,A0A078ICH4
GSBRNA2T00091316001,CDY48580,A0A078ICH9
GSBRNA2T00091290001,CDY48557,A0A078IF21
GSBRNA2T00091283001,CDY48554,A0A078IGQ7
GSBRNA2T00091307001,CDY48571,A0A078IEZ6
GSBRNA2T00091304001,CDY48568,A0A078IHJ2
GSBRNA2T00091293001,CDY48559,A0A078IGR0
GSBRNA2T00091310001,CDY48574,A0A078IGR7
GSBRNA2T00091303001,CDY48567,A0A078IF26
GSBRNA2T00091315001,CDY48579,A0A078IGS2
GSBRNA2T00091285001,CDY48555,A0A078ICG1
GSBRNA2T00091306001,CDY48570,A0A078ICH1
GSBRNA2T00079324001,CDY14574,A0A078FNW0
GSBRNA2T00079267001,CDY14543,A0A078FQF7
GSBRNA2T00079218001,CDY14511,A0A078FN73
GSBRNA2T00079261001,CDY14538,A0A078FQF1
GSBRNA2T00079302001,CDY14560,A0A078FJH1
GSBRNA2T00079288001,CDY14553,A0A078FQG6
GSBRNA2T00079333001,CDY14579,A0A078FNW3
GSBRNA2T00079307001,CDY14565,A0A078FJH7
GSBRNA2T00079298001,CDY14557,A0A078FNX1
GSBRNA2T00079332001,CDY14578,A0A078FQI9
GSBRNA2T00079247001,CDY14532,A0A078FNV2
GSBRNA2T00079283001,CDY14551,A0A078FNA4
GSBRNA2T00079236001,CDY14523,A0A078FQD5
GSBRNA2T00079211001,CDY14506,A0A078FN58
GSBRNA2T00079309001,CDY14566,A0A078FNB3
GSBRNA2T00079238001,CDY14524,A0A078FNS8
GSBRNA2T00079248001,CDY14533,A0A078FQE8
GSBRNA2T00079305001,CDY14563,A0A078FQH5
GSBRNA2T00079245001,CDY14530,A0A078FJE4
GSBRNA2T00079317001,CDY14571,A0A078FNB5
GSBRNA2T00079226001,CDY14517,A0A078FNT6
GSBRNA2T00079335001,CDY14581,A0A078FNC1
GSBRNA2T00079246001,CDY14531,A0A078FN92
GSBRNA2T00079228001,CDY14518,A0A078FQD0
GSBRNA2T00079270001,CDY14545,A0A078FJF7
GSBRNA2T00079262001,CDY14539,A0A078FNT7
GSBRNA2T00079278001,CDY14548,A0A078FQG1
GSBRNA2T00079243001,CDY14528,A0A078FQE1
GSBRNA2T00079249001,CDY14534,A0A078FNT3
GSBRNA2T00079315001,CDY14570,A0A078FJI3
GSBRNA2T00079299001,CDY14558,A0A078FQH0
GSBRNA2T00079229001,CDY14519,A0A078FNS3
GSBRNA2T00079223001,CDY14515,A0A078FJB1
GSBRNA2T00079282001,CDY14550,A0A078FJG3
GSBRNA2T00079239001,CDY14525,A0A078FJD7
GSBRNA2T00079266001,CDY14542,A0A078FNV9
GSBRNA2T00079240001,CDY14526,A0A078FN89
GSBRNA2T00079303001,CDY14561,A0A078FNA9
GSBRNA2T00079263001,CDY14540,A0A078FJF2
GSBRNA2T00079279001,CDY14549,A0A078FNU3
GSBRNA2T00079322001,CDY14572,A0A078FNY8
GSBRNA2T00079224001,CDY14516,A0A078FN84
GSBRNA2T00079231001,CDY14521,A0A078FN87
GSBRNA2T00079275001,CDY14547,A0A078FNW4
GSBRNA2T00079289001,CDY14554,A0A078FNU7
GSBRNA2T00079313001,CDY14569,A0A078FNV8
GSBRNA2T00079334001,CDY14580,A0A078FJJ4
GSBRNA2T00079323001,CDY14573,A0A078FQI5
GSBRNA2T00079264001,CDY14541,A0A078FN97
GSBRNA2T00079244001,CDY14529,A0A078FNS9
GSBRNA2T00079304001,CDY14562,A0A078FNX7
GSBRNA2T00079233001,CDY14522,A0A078FNU2
GSBRNA2T00079215001,CDY14508,A0A078FQ85
GSBRNA2T00079311001,CDY14568,A0A078FQI0
GSBRNA2T00079331001,CDY14577,A0A078FNZ3
GSBRNA2T00079287001,CDY14552,A0A078FNW7
GSBRNA2T00079306001,CDY14564,A0A078FNV4
GSBRNA2T00079241001,CDY14527,A0A078FNU6
GSBRNA2T00079250001,CDY14535,A0A078FJE8
GSBRNA2T00079271001,CDY14546,A0A078FNA2
GSBRNA2T00079230001,CDY14520,A0A078FJD2
GSBRNA2T00079328001,CDY14576,A0A078FNB8
GSBRNA2T00079293001,CDY14556,A0A078FNA7
GSBRNA2T00079220001,CDY14512,A0A078FNS4
GSBRNA2T00079260001,CDY14537,A0A078FNV5
GSBRNA2T00079310001,CDY14567,A0A078FNY2
GSBRNA2T00079206001,CDY14505,A0A078FJ81
GSBRNA2T00079221001,CDY14513,A0A078FQB2
GSBRNA2T00079213001,CDY14507,A0A078FNQ8
GSBRNA2T00079291001,CDY14555,A0A078FJG7
GSBRNA2T00079325001,CDY14575,A0A078FJI8
GSBRNA2T00079217001,CDY14510,A0A078FJ86
GSBRNA2T00079269001,CDY14544,A0A078FNU0
GSBRNA2T00079205001,CDY14504,A0A078FNM9
GSBRNA2T00079205001,CDY14504,Q0GPY3
GSBRNA2T00079301001,CDY14559,A0A078FNV0
GSBRNA2T00079222001,CDY14514,A0A078FNR1
GSBRNA2T00079216001,CDY14509,A0A078FNN4
GSBRNA2T00079258001,CDY14536,A0A078FN95
GSBRNA2T00053016001,CDY32885,A0A078H2P8
GSBRNA2T00053035001,CDY32888,A0A078H7M7
GSBRNA2T00052982001,CDY32858,A0A078H7K8
GSBRNA2T00052973001,CDY32855,A0A078H2L0
GSBRNA2T00053012001,CDY32882,A0A078H609
GSBRNA2T00053005001,CDY32876,A0A078H4S9
GSBRNA2T00053036001,CDY32889,A0A078H5X9
GSBRNA2T00052986001,CDY32861,A0A078H2L5
GSBRNA2T00052997001,CDY32868,A0A078H7L6
GSBRNA2T00052999001,CDY32870,A0A078H2M7
GSBRNA2T00053040001,CDY32891,A0A078H4U1
GSBRNA2T00053004001,CDY32875,A0A078H2N5
GSBRNA2T00053022001,CDY32886,A0A078H4U0
GSBRNA2T00053008001,CDY32878,A0A078H7M1
GSBRNA2T00053045001,CDY32893,A0A078H7N2
GSBRNA2T00053047001,CDY32895,A0A078H2R1
GSBRNA2T00053039001,CDY32890,A0A078H2Q6
GSBRNA2T00053042001,CDY32892,A0A078H622
GSBRNA2T00053009001,CDY32879,A0A078H5X0
GSBRNA2T00052979001,CDY32857,A0A078H5X8
GSBRNA2T00052987001,CDY32862,A0A078H5Y3
GSBRNA2T00053048001,CDY32896,A0A078H4U7
GSBRNA2T00053049001,CDY32897,A0A078H626
GSBRNA2T00053001001,CDY32872,A0A078H5Z6
GSBRNA2T00052983001,CDY32859,A0A078H5V3
GSBRNA2T00053013001,CDY32883,A0A078H7M5
GSBRNA2T00053003001,CDY32874,A0A078H5W7
GSBRNA2T00053007001,CDY32877,A0A078FFY7
GSBRNA2T00053011001,CDY32881,A0A078H4T5
GSBRNA2T00052992001,CDY32865,A0A078H2M2
GSBRNA2T00053010001,CDY32880,A0A078H2P2
GSBRNA2T00053000001,CDY32871,A0A078H4S4
GSBRNA2T00053002001,CDY32873,A0A078H7L8
GSBRNA2T00053046001,CDY32894,A0A078H5Y4
GSBRNA2T00052995001,CDY32866,A0A078H4R8
GSBRNA2T00053014001,CDY32884,A0A078H5X5
GSBRNA2T00052988001,CDY32863,A0A078H7L2
GSBRNA2T00052974001,CDY32856,A0A078H4Q8
GSBRNA2T00053025001,CDY32887,A0A078H615
GSBRNA2T00052998001,CDY32869,A0A078H5W3
GSBRNA2T00052989001,CDY32864,A0A078H5V8
GSBRNA2T00052996001,CDY32867,A0A078H5Z0
GSBRNA2T00052984001,CDY32860,A0A078H2L5
GSBRNA2T00051021001,CDY65925,A0A078JHE9
GSBRNA2T00089542001,CDY69630,A0A078JT66
GSBRNA2T00069925001,CDY68123,A0A078JKT7
GSBRNA2T00071573001,CDY40689,A0A078HTP0
GSBRNA2T00071582001,CDY40697,A0A078HS78
GSBRNA2T00071589001,CDY40700,A0A078HQ45
GSBRNA2T00071551001,CDY40672,A0A078HS58
GSBRNA2T00071536001,CDY40663,A0A078HV69
GSBRNA2T00071579001,CDY40694,A0A078HTP3
GSBRNA2T00071599001,CDY40708,A0A078HVB6
GSBRNA2T00071608001,CDY40717,A0A078HS99
GSBRNA2T00071543001,CDY40665,A0A078HQ19
GSBRNA2T00071548001,CDY40669,A0A078HTM2
GSBRNA2T00071575001,CDY40691,A0A078HSJ0
GSBRNA2T00071550001,CDY40671,A0A078HSH5
GSBRNA2T00071546001,CDY40668,A0A078HV75
GSBRNA2T00071595001,CDY40705,A0A078HQ47
GSBRNA2T00071577001,CDY40693,A0A078HVA0
GSBRNA2T00071531001,CDY40659,A0A078HTL1
GSBRNA2T00071571001,CDY40687,A0A078HS69
GSBRNA2T00071572001,CDY40688,A0A078HV95
GSBRNA2T00071611001,CDY40719,A0A078HTR5
GSBRNA2T00071552001,CDY40673,A0A078HV79
GSBRNA2T00071612001,CDY40720,A0A078HQ59
GSBRNA2T00071564001,CDY40681,A0A078HSI2
GSBRNA2T00071607001,CDY40716,A0A078HSK6
GSBRNA2T00071606001,CDY40715,A0A078HQ54
GSBRNA2T00071581001,CDY40696,A0A078HSJ2
GSBRNA2T00071557001,CDY40677,A0A078HS62
GSBRNA2T00071569001,CDY40685,A0A078HQ33
GSBRNA2T00071610001,CDY40718,A0A078HVC7
GSBRNA2T00071554001,CDY40674,A0A078HTM8
GSBRNA2T00071576001,CDY40692,A0A078HS74
GSBRNA2T00071598001,CDY40707,A0A078HS90
GSBRNA2T00071535001,CDY40662,A0A078HS50
GSBRNA2T00071566001,CDY40682,A0A078HS64
GSBRNA2T00071558001,CDY40678,A0A078HV87
GSBRNA2T00071604001,CDY40713,A0A078HVC2
GSBRNA2T00071603001,CDY40712,A0A078HS95
GSBRNA2T00071568001,CDY40684,A0A078HTN5
GSBRNA2T00071594001,CDY40704,A0A078HTQ3
GSBRNA2T00071570001,CDY40686,A0A078HSI6
GSBRNA2T00071533001,CDY40660,A0A078HQ14
GSBRNA2T00071567001,CDY40683,A0A078HV90
GSBRNA2T00071602001,CDY40711,A0A078HSK3
GSBRNA2T00071591001,CDY40702,A0A078HS85
GSBRNA2T00071537001,CDY40664,A0A078HTL7
GSBRNA2T00071601001,CDY40710,A0A078HQ52
GSBRNA2T00071556001,CDY40676,A0A078HSH9
GSBRNA2T00071563001,CDY40680,A0A078HQ29
GSBRNA2T00071605001,CDY40714,A0A078CBC4
GSBRNA2T00071534001,CDY40661,A0A078HSG9
GSBRNA2T00071590001,CDY40701,A0A078HSJ5
GSBRNA2T00071545001,CDY40667,A0A078HS54
GSBRNA2T00071544001,CDY40666,A0A078HSH2
GSBRNA2T00071530001,CDY40658,A0A078HV63
GSBRNA2T00071574001,CDY40690,A0A078HQ36
GSBRNA2T00071555001,CDY40675,A0A078HQ26
GSBRNA2T00071600001,CDY40709,A0A078HTQ7
GSBRNA2T00071549001,CDY40670,A0A078HQ22
GSBRNA2T00071584001,CDY40699,A0A078CBI4
GSBRNA2T00071559001,CDY40679,A0A078HTN1
GSBRNA2T00071583001,CDY40698,A0A078HVA6
GSBRNA2T00071596001,CDY40706,A0A078HSJ9
GSBRNA2T00071580001,CDY40695,A0A078HQ41
GSBRNA2T00071593001,CDY40703,A0A078HVB3
GSBRNA2T00022692001,CDY71958,A0A078JWC5
GSBRNA2T00020163001,CDY71769,A0A078JYN4
GSBRNA2T00059751001,CDY67202,A0A078JP93
GSBRNA2T00083489001,CDY69144,A0A078JQQ7
GSBRNA2T00024985001,CDY58654,A0A078J6J8
GSBRNA2T00024983001,CDY58652,A0A078J410
GSBRNA2T00024984001,CDY58653,A0A078J676
GSBRNA2T00024982001,CDY58650,A0A078J442
GSBRNA2T00024988001,CDY58657,A0A078J448
GSBRNA2T00024986001,CDY58656,A0A078J0I8
GSBRNA2T00024980001,CDY58648,A0A078J6J4
GSBRNA2T00024976001,CDY58644,A0A078J435
GSBRNA2T00024977001,CDY58645,A0A078J404
GSBRNA2T00024981001,CDY58649,A0A078J0I3
GSBRNA2T00024978001,CDY58647,A0A078J669
GSBRNA2T00011585001,CDY71135,A0A078JXH1
GSBRNA2T00038092001,CDY63277,A0A078JEP1
GSBRNA2T00038089001,CDY63274,A0A078JB88
GSBRNA2T00038086001,CDY63270,A0A078JDX8
GSBRNA2T00038087001,CDY63272,A0A078JEN7
GSBRNA2T00038090001,CDY63275,A0A078JBS7
GSBRNA2T00038088001,CDY63273,A0A078J8L0
GSBRNA2T00038084001,CDY63268,A0A078JB84
GSBRNA2T00038085001,CDY63269,A0A078JBS0
GSBRNA2T00038091001,CDY63276,A0A078JDY3
GSBRNA2T00072113001,CDY68258,A0A078JLA3
GSBRNA2T00072115001,CDY68260,A0A078JPB8
GSBRNA2T00072114001,CDY68259,A0A078JNC8
GSBRNA2T00010526001,CDY53375,A0A078IQJ4
GSBRNA2T00010529001,CDY53377,A0A078ITN7
GSBRNA2T00010530001,CDY53378,A0A078IWJ6
GSBRNA2T00010528001,CDY53376,A0A078IU47
GSBRNA2T00010522001,CDY53374,A0A078IVC0
GSBRNA2T00020485001,CDY71808,A0A078JW31
GSBRNA2T00088091001,CDY69458,A0A078JPF6
GSBRNA2T00019843001,CDY71744,A0A078JYI8
GSBRNA2T00060518001,CDY67259,A0A078JKH5
GSBRNA2T00060520001,CDY67261,A0A078JNF7
GSBRNA2T00060519001,CDY67260,A0A078JLI7
GSBRNA2T00088955001,CDY48149,A0A078IFQ4
GSBRNA2T00088950001,CDY48147,A0A078IDJ8
GSBRNA2T00088951001,CDY48148,A0A078IG84
GSBRNA2T00003548001,CDY51480,A0A078IKA9
GSBRNA2T00003559001,CDY51487,A0A078INI2
GSBRNA2T00003553001,CDY51482,A0A078INH7
GSBRNA2T00003544001,CDY51476,A0A078INB8
GSBRNA2T00003552001,CDY51481,A0A078INC5
GSBRNA2T00003555001,CDY51483,A0A078IQZ0
GSBRNA2T00003546001,CDY51478,A0A078IQY5
GSBRNA2T00003545001,CDY51477,A0A078ING9
GSBRNA2T00003556001,CDY51484,A0A078IQ11
GSBRNA2T00003547001,CDY51479,A0A078IQ06
GSBRNA2T00003560001,CDY51488,A0A078IQZ4
GSBRNA2T00003557001,CDY51485,A0A078IKB4
GSBRNA2T00003558001,CDY51486,A0A078IND2
GSBRNA2T00094318001,CDY16537,A0A078FUR0
GSBRNA2T00094327001,CDY16545,A0A078FQ34
GSBRNA2T00094419001,CDY16606,A0A078FUE3
GSBRNA2T00094368001,CDY16571,A0A078FUC0
