"","Run","ReleaseDate","LoadDate","spots","bases","spots_with_mates","avgLength","size_MB","AssemblyName","download_path","Experiment","LibraryName","LibraryStrategy","LibrarySelection","LibrarySource","LibraryLayout","InsertSize","InsertDev","Platform","Model","SRAStudy","BioProject","Study_Pubmed_id","ProjectID","Sample","BioSample","SampleType","TaxID","ScientificName","SampleName","g1k_pop_code","source","g1k_analysis_group","Subject_ID","Sex","Disease","Tumor","Affection_Status","Analyte_Type","Histological_Type","Body_Site","CenterName","Submission","dbgap_study_accession","Consent","RunHash","ReadHash"
"989","SRR1502181","2014-08-25 09:53:53","2014-07-01 15:59:07",32904909,2566582902,32904909,78,1582,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/502/SRR1502181/SRR1502181.sralite.1","SRX642053","S3-D061","RNA-Seq","unspecified","TRANSCRIPTOMIC","PAIRED",300,0,"ILLUMINA","Illumina HiSeq 2000","SRP043692","PRJNA253971",2,253971,"SRS650947","SAMN02898336","simple",28377,"Anolis carolinensis","S3-D061",NA,NA,NA,NA,"female",NA,"no",NA,NA,NA,NA,"ARIZONA STATE UNIVERSITY","SRA173370",NA,"public","E27AB2924E24C07500F15F1CB3481780","6DEE481B8FBFC43FF57F713D8998022B"
"984","SRR1502180","2014-08-25 09:53:55","2014-07-01 15:58:07",33873757,2642153046,33873757,78,1593,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/502/SRR1502180/SRR1502180.sralite.1","SRX642052","S2-D061","RNA-Seq","unspecified","TRANSCRIPTOMIC","PAIRED",300,0,"ILLUMINA","Illumina HiSeq 2000","SRP043692","PRJNA253971",2,253971,"SRS650946","SAMN02898335","simple",28377,"Anolis carolinensis","S2-D061",NA,NA,NA,NA,"female",NA,"no",NA,NA,NA,NA,"ARIZONA STATE UNIVERSITY","SRA173369",NA,"public","3C2007340752AD19E6B0D9B75CABCCEE","FE967472337ED7D93DE2146FE5918DCB"
"979","SRR1502179","2014-08-25 09:53:57","2014-07-01 15:58:35",29725407,2318581746,29725407,78,1425,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/502/SRR1502179/SRR1502179.sralite.1","SRX642051","S1-D061","RNA-Seq","unspecified","TRANSCRIPTOMIC","PAIRED",300,0,"ILLUMINA","Illumina HiSeq 2000","SRP043692","PRJNA253971",2,253971,"SRS650944","SAMN02898334","simple",28377,"Anolis carolinensis","S1-D061",NA,NA,NA,NA,"female",NA,"no",NA,NA,NA,NA,"ARIZONA STATE UNIVERSITY","SRA173368",NA,"public","86CEA3FBDE9ED7D0073EC85C892BA1C6","579C2223AFEFF09236140F74CC15DA2F"
"997","SRR1502178","2014-08-25 09:54:00","2014-07-01 15:22:15",31020408,2419591824,31020408,78,1485,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/502/SRR1502178/SRR1502178.sralite.1","SRX642050","S5-D047","RNA-Seq","unspecified","TRANSCRIPTOMIC","PAIRED",300,0,"ILLUMINA","Illumina HiSeq 2000","SRP043692","PRJNA253971",2,253971,"SRS650945","SAMN02898333","simple",28377,"Anolis carolinensis","S5-D047",NA,NA,NA,NA,"female",NA,"no",NA,NA,NA,NA,"ARIZONA STATE UNIVERSITY","SRA173367",NA,"public","D913C540159DAF4CA5C21604AF71303A","6B0A69D7A4F8D8E7E67CA6902223F8D9"
"992","SRR1502177","2014-08-25 09:55:29","2014-07-01 15:26:58",22436687,1750061586,22436687,78,1057,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/502/SRR1502177/SRR1502177.sralite.1","SRX642049","S4-D047","RNA-Seq","unspecified","TRANSCRIPTOMIC","PAIRED",300,0,"ILLUMINA","Illumina HiSeq 2000","SRP043692","PRJNA253971",2,253971,"SRS650943","SAMN02898332","simple",28377,"Anolis carolinensis","S4-D047",NA,NA,NA,NA,"female",NA,"no",NA,NA,NA,NA,"ARIZONA STATE UNIVERSITY","SRA173366",NA,"public","1A2ED15443BECD559192A28531CB27EE","AEF69118CB2F8FA5FB6A84487162448F"
"988","SRR1502176","2014-08-25 09:55:32","2014-07-01 15:17:00",24937636,1945135608,24937636,78,1113,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/502/SRR1502176/SRR1502176.sralite.1","SRX642048","S3-D047","RNA-Seq","unspecified","TRANSCRIPTOMIC","PAIRED",300,0,"ILLUMINA","Illumina HiSeq 2000","SRP043692","PRJNA253971",2,253971,"SRS650942","SAMN02898331","simple",28377,"Anolis carolinensis","S3-D047",NA,NA,NA,NA,"female",NA,"no",NA,NA,NA,NA,"ARIZONA STATE UNIVERSITY","SRA173365",NA,"public","715C3AB51390FBA37ED0115778683D25","DAFA2ED307B65547621F5F46E3365CF5"
"983","SRR1502175","2014-08-25 09:55:34","2014-07-01 15:15:13",18147822,1415530116,18147822,78,836,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/502/SRR1502175/SRR1502175.sralite.1","SRX642047","S2-D047","RNA-Seq","unspecified","TRANSCRIPTOMIC","PAIRED",300,0,"ILLUMINA","Illumina HiSeq 2000","SRP043692","PRJNA253971",2,253971,"SRS650940","SAMN02898330","simple",28377,"Anolis carolinensis","S2-D047",NA,NA,NA,NA,"female",NA,"no",NA,NA,NA,NA,"ARIZONA STATE UNIVERSITY","SRA173364",NA,"public","DB9163CF8715AAD204043806493C933E","617A4B9BE17124E77B265C5A8E0D0EAE"
"978","SRR1502174","2014-08-25 09:55:37","2014-07-01 15:21:22",32226590,2513674020,32226590,78,1464,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/502/SRR1502174/SRR1502174.sralite.1","SRX642046","S1-D047","RNA-Seq","unspecified","TRANSCRIPTOMIC","PAIRED",300,0,"ILLUMINA","Illumina HiSeq 2000","SRP043692","PRJNA253971",2,253971,"SRS650939","SAMN02898329","simple",28377,"Anolis carolinensis","S1-D047",NA,NA,NA,NA,"female",NA,"no",NA,NA,NA,NA,"ARIZONA STATE UNIVERSITY","SRA173363",NA,"public","00D84154DD2B3DFD34F668FCCA7C9C61","5D918A516BCBD9E5ED9B98B2CAB02A8C"
"996","SRR1502173","2014-08-25 09:55:39","2014-07-01 15:14:53",21431852,1671684456,21431852,78,984,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/502/SRR1502173/SRR1502173.sralite.1","SRX642045","S5-D026","RNA-Seq","unspecified","TRANSCRIPTOMIC","PAIRED",300,0,"ILLUMINA","Illumina HiSeq 2000","SRP043692","PRJNA253971",2,253971,"SRS650938","SAMN02898328","simple",28377,"Anolis carolinensis","S5-D026",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"ARIZONA STATE UNIVERSITY","SRA173362",NA,"public","EFD4104016E13622868430B12CA229B9","3F458B2043D4EC287192985F20CEEFFC"
"991","SRR1502172","2014-08-25 09:55:42","2014-07-01 15:12:42",31546229,2460605862,31546229,78,1471,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/502/SRR1502172/SRR1502172.sralite.1","SRX642044","S4-D026","RNA-Seq","unspecified","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP043692","PRJNA253971",2,253971,"SRS650937","SAMN02898327","simple",28377,"Anolis carolinensis","S4-D026",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"ARIZONA STATE UNIVERSITY","SRA173361",NA,"public","5AA173562D73B18D11C01E049D9FF421","2F59BE7E2910386C88CE296FA242B5DF"
"987","SRR1502171","2014-08-25 09:55:45","2014-07-01 15:00:05",21412462,1670172036,21412462,78,917,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/502/SRR1502171/SRR1502171.sralite.1","SRX642043","S3-D026","RNA-Seq","unspecified","TRANSCRIPTOMIC","PAIRED",300,0,"ILLUMINA","Illumina HiSeq 2000","SRP043692","PRJNA253971",2,253971,"SRS650936","SAMN02898326","simple",28377,"Anolis carolinensis","S3-D026",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"ARIZONA STATE UNIVERSITY","SRA173360",NA,"public","A822C62B4302A84ABA624C26DA2C41DC","822D4657A789914041D2E55365828719"
"982","SRR1502170","2014-08-25 09:55:47","2014-07-01 15:12:41",31536112,2459816736,31536112,78,1483,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/502/SRR1502170/SRR1502170.sralite.1","SRX642042","S2-D026","RNA-Seq","unspecified","TRANSCRIPTOMIC","PAIRED",300,0,"ILLUMINA","Illumina HiSeq 2000","SRP043692","PRJNA253971",2,253971,"SRS650935","SAMN02898325","simple",28377,"Anolis carolinensis","S2-D026",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"ARIZONA STATE UNIVERSITY","SRA173359",NA,"public","C0824F43B936415967176B07DA5B3081","372B20A802C8EFD289F01C45DB42EAA1"
"977","SRR1502169","2014-08-25 09:55:50","2014-07-01 15:04:43",29088625,2268912750,29088625,78,1354,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/502/SRR1502169/SRR1502169.sralite.1","SRX642041","S1-D026","RNA-Seq","unspecified","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP043692","PRJNA253971",2,253971,"SRS650934","SAMN02898324","simple",28377,"Anolis carolinensis","S1-D026",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"ARIZONA STATE UNIVERSITY","SRA173358",NA,"public","DF8F09F4AA1D33ED18AEA9D29245C3BF","D9F367E9E76F98ED9D4BE5C41A138BB7"
"995","SRR1502168","2014-08-25 09:55:53","2014-07-01 15:07:55",32165526,2508911028,32165526,78,1465,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/502/SRR1502168/SRR1502168.sralite.1","SRX642040","S5-D015","RNA-Seq","unspecified","TRANSCRIPTOMIC","PAIRED",300,0,"ILLUMINA","Illumina HiSeq 2000","SRP043692","PRJNA253971",2,253971,"SRS650933","SAMN02898323","simple",28377,"Anolis carolinensis","S5-D015",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"ARIZONA STATE UNIVERSITY","SRA173357",NA,"public","2E5B7307A2A2002432559D20B915E61E","1910D7053DB701EC4C594255F41200F0"
"990","SRR1502167","2014-08-25 09:55:55","2014-07-01 14:58:48",14619749,1140340422,14619749,78,684,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/502/SRR1502167/SRR1502167.sralite.1","SRX642038","S4-D015","RNA-Seq","unspecified","TRANSCRIPTOMIC","PAIRED",300,0,"ILLUMINA","Illumina HiSeq 2000","SRP043692","PRJNA253971",2,253971,"SRS650931","SAMN02898322","simple",28377,"Anolis carolinensis","S4-D015",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"ARIZONA STATE UNIVERSITY","SRA173355",NA,"public","4A7F0791D48B9D9A5A2653AFF66C89F2","4246D18BDC4DC07F4E4E95CCCBA6CE8B"
"986","SRR1502166","2014-08-25 09:55:57","2014-07-01 14:57:22",35239228,2748659784,35239228,78,1675,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/502/SRR1502166/SRR1502166.sralite.1","SRX642037","S3-D015","RNA-Seq","unspecified","TRANSCRIPTOMIC","PAIRED",300,0,"ILLUMINA","Illumina HiSeq 2000","SRP043692","PRJNA253971",2,253971,"SRS650930","SAMN02898321","simple",28377,"Anolis carolinensis","S3-D015",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"ARIZONA STATE UNIVERSITY","SRA173354",NA,"public","C4B5EBDF656DEFCF678D5C9445842A94","E98E7AEFF236E3174A316A6955D29232"
"981","SRR1502165","2014-08-25 09:52:28","2014-07-01 14:56:26",29570304,2306483712,29570304,78,1382,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/502/SRR1502165/SRR1502165.sralite.1","SRX642036","S2-D015","RNA-Seq","unspecified","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP043692","PRJNA253971",2,253971,"SRS650928","SAMN02898320","simple",28377,"Anolis carolinensis","S2-D015",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"ARIZONA STATE UNIVERSITY","SRA173353",NA,"public","E1193B0B975FC36665FAA952C379514F","BCC8093457798CA326ECD27BEC4CA101"
"976","SRR1502164","2014-08-25 09:55:59","2014-07-02 07:37:33",39429668,3075514104,39429668,78,1865,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/502/SRR1502164/SRR1502164.sralite.1","SRX642035","S1-D015","RNA-Seq","unspecified","TRANSCRIPTOMIC","PAIRED",300,0,"ILLUMINA","Illumina HiSeq 2000","SRP043692","PRJNA253971",2,253971,"SRS650929","SAMN02898317","simple",28377,"Anolis carolinensis","S1-D015",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"ARIZONA STATE UNIVERSITY","SRA173350",NA,"public","F722F79C72D442DB5F1EDCCC80845474","9B5CEA358BEEEBBD9733F706189B3086"
"693","SRR579559","2012-12-24 12:04:54","2012-10-04 07:57:31",81401754,12210263100,81401754,150,8046,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/579/SRR579559/SRR579559.sralite.1","SRX191163","","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP015997","PRJNA176589",2,176589,"SRS366872","SAMN01758125","simple",28377,"Anolis carolinensis","GSM1015164",NA,NA,NA,NA,"mixed",NA,"no",NA,NA,NA,NA,"GEO","SRA059267",NA,"public","E23FF7A0E23AEF26FEDD2015C20534DC","DEA036850FE524D3BA1B81F628BE9F33"
"692","SRR579558","2012-12-24 12:04:54","2012-10-04 07:56:27",86529136,12979370400,86529136,150,8565,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/579/SRR579558/SRR579558.sralite.1","SRX191162","","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP015997","PRJNA176589",2,176589,"SRS366871","SAMN01758124","simple",28377,"Anolis carolinensis","GSM1015163",NA,NA,NA,NA,"mixed",NA,"no",NA,NA,NA,NA,"GEO","SRA059267",NA,"public","883D678925A5ED3EB981385EB9EEDA56","8EC2D69B48D4AEF1863609A397A2BD29"
"691","SRR579557","2012-12-24 12:04:54","2012-10-04 07:42:36",43858614,6578792100,43858614,150,4217,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/579/SRR579557/SRR579557.sralite.1","SRX191161","","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP015997","PRJNA176589",2,176589,"SRS366870","SAMN01758123","simple",28377,"Anolis carolinensis","GSM1015162",NA,NA,NA,NA,"mixed",NA,"no",NA,NA,NA,NA,"GEO","SRA059267",NA,"public","9559678755653EAF09C1ED93D5D92D15","F052373CF1756E71710E4B3CE64A7EBC"
"690","SRR579556","2012-12-24 12:04:54","2012-10-04 07:55:57",91641467,13746220050,91641467,150,9043,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/579/SRR579556/SRR579556.sralite.1","SRX191160","","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP015997","PRJNA176589",2,176589,"SRS366869","SAMN01758122","simple",28377,"Anolis carolinensis","GSM1015161",NA,NA,NA,NA,"mixed",NA,"no",NA,NA,NA,NA,"GEO","SRA059267",NA,"public","209F1523BC92E2F8EAC547D10BFCD2FA","6ED2416A1D8D3A731957A092EDB1F18A"
"893","SRR389086","2012-01-17 16:07:33","2012-08-11 16:35:04",52548024,10929988992,52548024,208,6193,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/389/SRR389086/SRR389086.sralite.1","SRX111311","GSM848766: 28S","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED",288,0,"ILLUMINA","Illumina HiSeq 2000","SRP009813","PRJNA149661",2,149661,"SRS282381","SAMN00765433","simple",28377,"Anolis carolinensis","GSM848766",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"GEO","SRA048615",NA,"public","9A777FF978743CA9884A0E9CB13971C4","405795708FFAA652F151CDE5288794A2"
"892","SRR389085","2011-12-15 09:14:40","2012-01-21 16:58:32",55048179,11450021232,55048179,208,6174,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/389/SRR389085/SRR389085.sralite.1","SRX111310","GSM848765: 38S","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED",287,0,"ILLUMINA","Illumina HiSeq 2000","SRP009813","PRJNA149661",2,149661,"SRS282380","SAMN00765432","simple",28377,"Anolis carolinensis","GSM848765",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"GEO","SRA048615",NA,"public","F026AEE50C9E1F8F418D5D5BC499B47C","9FECAB0246D8127AABD0E4A4B635C83E"
"929","SRR495265","2012-05-08 16:51:06","2012-05-09 12:04:00",3552347,539956744,3552347,152,635,"assembly","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/495/SRR495265/SRR495265.sralite.1","SRX146889","Ross Swofford_Acarolinensis_B48.Adrenal_Gland_716.2","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED",450,91.5667,"ILLUMINA","Illumina HiSeq 2000","SRP009831","PRJNA78917",NA,78917,"SRS294665","SAMN00791550","simple",28377,"Anolis carolinensis","PRJNA167910.Acarolinensis_B48.Adrenal_Gland_RNA",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"BI","SRA048645",NA,"public","9580CDF6996B0BD4856274CF97925BC9","B413630C61B9C81FA0CE6ACE86A13A82"
"951","SRR495264","2012-05-08 16:51:06","2012-05-09 12:52:31",25818063,3924345576,25818063,152,2590,"assembly","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/495/SRR495264/SRR495264.sralite.1","SRX146888","Ross Swofford_Acarolinensis_E43.Whole_Embryo_715.2","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED",450,233.24,"ILLUMINA","Illumina HiSeq 2000","SRP009831","PRJNA78917",NA,78917,"SRS285492","SAMN00771449","simple",28377,"Anolis carolinensis","PRJNA167910.Acarolinensis_wholeEmbryo_pool",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"BI","SRA048645",NA,"public","456EDD417AD6157219E2FC95177096DC","81D19A2A73325CBDCCAEC8F270738821"
"927","SRR492481","2012-04-28 18:33:04","2012-05-02 12:26:21",1945171,295665992,1945171,152,518,"assembly","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/492/SRR492481/SRR492481.sralite.1","SRX145078","Ross Swofford_Acarolinensis_B48.Adrenal_Gland_716","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED",450,108.384,"ILLUMINA","Illumina HiSeq 2000","SRP009831","PRJNA78917",NA,78917,"SRS294665","SAMN00791550","simple",28377,"Anolis carolinensis","PRJNA167910.Acarolinensis_B48.Adrenal_Gland_RNA",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"BI","SRA048645",NA,"public","FB83E6269C2CF10FDC78AF41A2389BE7","74BFCB91E46A1F9F076B1433CA61AB4A"
"949","SRR449527","2012-03-28 19:12:02","2012-04-10 14:16:04",1778745,270369240,1778745,152,513,"assembly","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/449/SRR449527/SRR449527.sralite.1","SRX115247","Ross Swofford_Acarolinensis_E43.Whole_Embryo_715","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED",450,135.662,"ILLUMINA","Illumina HiSeq 2000","SRP009831","PRJNA78917",NA,78917,"SRS285492","SAMN00771449","simple",28377,"Anolis carolinensis","PRJNA167910.Acarolinensis_wholeEmbryo_pool",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"BI","SRA048645",NA,"public","D3D496DD3ED3097061BC6D78CD8693C2","8376256FACE8567AB0E6339574895B45"
"935","SRR391657","2011-12-21 00:36:02","2012-01-21 17:15:40",16458003,3456180630,16458003,210,2137,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/391/SRR391657/SRR391657.sralite.1","SRX112552","Solexa-65620","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED",529,0,"ILLUMINA","Illumina HiSeq 2000","SRP009831","PRJNA78917",NA,78917,"SRS283112","SAMN00767851","simple",28377,"Anolis carolinensis","PRJNA167910.Acarolinensis_B48.Lung_RNA",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"BI","SRA048645",NA,"public","0B29235688911A76B3526A096A9B7EFB","7116B4EEBD9B24F6906FA6D911DF0BC1"
"932","SRR391653","2011-12-21 00:36:02","2012-01-21 17:15:20",17152427,3602009670,17152427,210,2222,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/391/SRR391653/SRR391653.sralite.1","SRX112551","Solexa-65620","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED",536,0,"ILLUMINA","Illumina HiSeq 2000","SRP009831","PRJNA78917",NA,78917,"SRS283111","SAMN00767850","simple",28377,"Anolis carolinensis","PRJNA167910.Acarolinensis_B48.Liver_RNA",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"BI","SRA048645",NA,"public","5E95473EE3E5466C5023BDE51463EF13","97735130AF562ADB59F4C23AF6F9A1F4"
"938","SRR391658","2011-12-21 00:36:03","2012-01-21 17:15:22",14434033,3031146930,14434033,210,1878,"","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/391/SRR391658/SRR391658.sralite.1","SRX112550","Solexa-65620","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED",550,0,"ILLUMINA","Illumina HiSeq 2000","SRP009831","PRJNA78917",NA,78917,"SRS283110","SAMN00767849","simple",28377,"Anolis carolinensis","PRJNA167910.Acarolinensis_B48.Skeletal_Muscle_RNA",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"BI","SRA048645",NA,"public","84D291BA0E0910AD5F2CE4861AE16AC6","7E92D3B74370AC4A23EAB09352093A3D"
"941","SRR540258","2012-08-15 10:01:05","2012-08-15 10:48:36",16370185,3306777370,16370185,202,2055,"assembly","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/540/SRR540258/SRR540258.sralite.1","SRX111454","Solexa-73526","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED",452,122.321,"ILLUMINA","Illumina HiSeq 2000","SRP009831","PRJNA78917",NA,78917,"SRS282428","SAMN00765500","simple",28377,"Anolis carolinensis","PRJNA167910.Acarolinensis_brain_pooled_1",NA,NA,NA,NA,"pooled male and female",NA,"no",NA,NA,NA,NA,"BI","SRA057284",NA,"public","9F85B56CF6BDC62924EEE9FAC1DD70E0","453865DD429D76528A41930616B87E27"
"947","SRR543709","2012-08-17 08:35:04","2012-08-17 09:17:50",17449961,3524892122,17449961,202,2246,"assembly","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/543/SRR543709/SRR543709.sralite.1","SRX111453","Solexa-73527","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED",435,112.489,"ILLUMINA","Illumina HiSeq 2000","SRP009831","PRJNA78917",NA,78917,"SRS282427","SAMN00765499","simple",28377,"Anolis carolinensis","PRJNA167910.Acarolinensis_ovary_pooled_1",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"BI","SRA057284",NA,"public","58526547DF0D6C773420080D4052317D","47444B0E24579BB84160574EECB280FD"
"945","SRR540256","2012-08-15 10:01:05","2012-08-15 10:47:49",16919459,3417730718,16919459,202,2149,"assembly","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/540/SRR540256/SRR540256.sralite.1","SRX111452","Solexa-73529","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED",420,119.519,"ILLUMINA","Illumina HiSeq 2000","SRP009831","PRJNA78917",NA,78917,"SRS282426","SAMN00765498","simple",28377,"Anolis carolinensis","PRJNA167910.Acarolinensis_heart_pooled_1",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"BI","SRA057284",NA,"public","7CB1056CBC8D6D1863A825AAB716B510","B3972DA673171B2EF8C547DE8EF11931"
"943","SRR543711","2012-08-17 08:35:04","2012-08-17 09:21:55",15781338,3187830276,15781338,202,2066,"assembly","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/543/SRR543711/SRR543711.sralite.1","SRX111451","Solexa-73528","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED",446,117.61,"ILLUMINA","Illumina HiSeq 2000","SRP009831","PRJNA78917",NA,78917,"SRS282425","SAMN00765497","simple",28377,"Anolis carolinensis","PRJNA167910.Acarolinensis_dewlap_pooled_1",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"BI","SRA057284",NA,"public","072548ECA63547D28F9D73F7BEE4113F","2A0D0B7F67775C5F470D10DD28B8A367"
