Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR6396190,2019-07-02 15:53:50,2017-12-20 10:59:00,33059346,2512510296,0,76,963,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/396/SRR6396190.sralite.1,SRX3489496,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP127233,PRJNA423192,3,423192,SRS2773436,SAMN08213311,simple,28377,Anolis carolinensis,GSM2895545,,,,,,,no,,,,,GEO,SRA640465,,public,4BFDE16A43C3CAD2CA0CDE4175EAB344,DF1F48B6E00AC1DA69A734A446F80A09
SRR6396191,2019-07-02 15:53:50,2017-12-20 10:58:14,36306654,2759305704,0,76,1050,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/396/SRR6396191.sralite.1,SRX3489497,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP127233,PRJNA423192,3,423192,SRS2773437,SAMN08213310,simple,28377,Anolis carolinensis,GSM2895546,,,,,,,no,,,,,GEO,SRA640465,,public,24B8289A22F4538D66E4BA3A14F69946,B71E3300F720A8BFFD312A68456B6E72
SRR10446726,2020-01-01 12:37:05,2020-09-23 22:05:10,257572751,8625250116,0,33,3563,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10446/SRR10446726/SRR10446726.lite.2,SRX7141398,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP054244,PRJNA275185,3,275185,SRS5649539,SAMN13285522,simple,28377,Anolis carolinensis,GSM4160724,,,,,,,no,,,,,GEO,SRA239077,,public,60F16BF7794565AA19691C7F554AB7DE,1FDF77B62B9F5962EA9C54CBCE0C8D84
SRR24911618,2023-06-20 22:01:24,2023-06-14 01:04:37,133593,40208918,133593,300,24,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR024/24911/SRR24911618/SRR24911618.lite.1,SRX20672640,GSM7476129,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP443235,PRJNA983402,,983402,SRS17968304,SAMN35726180,simple,28377,Anolis carolinensis,GSM7476129,,,,,,,no,,,,,"ORTHOPAEDIC SURGERY, UNIVERSITY OF SOUTHERN CALIFORNIA",SRA1655060,,public,1170BEB53625CBA43F859595A3D7C920,B352DE3A36DE15D80E1D075295A4AC41
SRR24911619,2023-06-20 22:01:24,2023-06-14 01:04:30,160155,48199111,160155,300,28,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR024/24911/SRR24911619/SRR24911619.lite.1,SRX20672640,GSM7476129,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP443235,PRJNA983402,,983402,SRS17968304,SAMN35726180,simple,28377,Anolis carolinensis,GSM7476129,,,,,,,no,,,,,"ORTHOPAEDIC SURGERY, UNIVERSITY OF SOUTHERN CALIFORNIA",SRA1655060,,public,65B06D50E49BB21744A21183929B2B8B,49B5E6C7115C5154A12748F50A66D2CE
SRR24911620,2023-06-20 22:01:24,2023-06-14 01:04:41,126744,38149326,126744,300,23,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR024/24911/SRR24911620/SRR24911620.lite.1,SRX20672640,GSM7476129,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP443235,PRJNA983402,,983402,SRS17968304,SAMN35726180,simple,28377,Anolis carolinensis,GSM7476129,,,,,,,no,,,,,"ORTHOPAEDIC SURGERY, UNIVERSITY OF SOUTHERN CALIFORNIA",SRA1655060,,public,B228ECC5DF7B340FAC91611AC7D86BCB,9A6944EDE7DEC501C686F34932DFCD2A
SRR24911621,2023-06-20 22:01:24,2023-06-14 01:04:43,135464,40774401,135464,300,24,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR024/24911/SRR24911621/SRR24911621.lite.1,SRX20672640,GSM7476129,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP443235,PRJNA983402,,983402,SRS17968304,SAMN35726180,simple,28377,Anolis carolinensis,GSM7476129,,,,,,,no,,,,,"ORTHOPAEDIC SURGERY, UNIVERSITY OF SOUTHERN CALIFORNIA",SRA1655060,,public,FF9347A5C7905BE295E52219EB7E9075,9453A3D48D9B55484D5FBAFCA51DA458
SRR24911614,2023-06-20 22:01:25,2023-06-14 01:04:24,36059,10853589,36059,300,6,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR024/24911/SRR24911614/SRR24911614.lite.1,SRX20672641,GSM7476130,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP443235,PRJNA983402,,983402,SRS17968309,SAMN35726179,simple,28377,Anolis carolinensis,GSM7476130,,,,,,,no,,,,,"ORTHOPAEDIC SURGERY, UNIVERSITY OF SOUTHERN CALIFORNIA",SRA1655060,,public,0F9748ADB0D83C94E7B00ED05F69DDE8,0ADB7D61D9C0BC54AD4BDD59699D1409
SRR24911615,2023-06-20 22:01:25,2023-06-14 01:04:46,179733,54095107,179733,300,32,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR024/24911/SRR24911615/SRR24911615.lite.1,SRX20672641,GSM7476130,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP443235,PRJNA983402,,983402,SRS17968309,SAMN35726179,simple,28377,Anolis carolinensis,GSM7476130,,,,,,,no,,,,,"ORTHOPAEDIC SURGERY, UNIVERSITY OF SOUTHERN CALIFORNIA",SRA1655060,,public,1E3F56A7B9F09A6089205DBDE12B8DF4,7C904C26F9394C25DEABBF5CDC76B01A
SRR24911616,2023-06-20 22:01:25,2023-06-14 01:04:44,147674,44444131,147674,300,26,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR024/24911/SRR24911616/SRR24911616.lite.1,SRX20672641,GSM7476130,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP443235,PRJNA983402,,983402,SRS17968309,SAMN35726179,simple,28377,Anolis carolinensis,GSM7476130,,,,,,,no,,,,,"ORTHOPAEDIC SURGERY, UNIVERSITY OF SOUTHERN CALIFORNIA",SRA1655060,,public,DFF76EDFB7C16E5AD6349A4EB7B8BDE5,CFF7CC17A0DBF820F2194F915B674D29
SRR24911617,2023-06-20 22:01:25,2023-06-14 01:04:30,154872,46610574,154872,300,27,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR024/24911/SRR24911617/SRR24911617.lite.1,SRX20672641,GSM7476130,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP443235,PRJNA983402,,983402,SRS17968309,SAMN35726179,simple,28377,Anolis carolinensis,GSM7476130,,,,,,,no,,,,,"ORTHOPAEDIC SURGERY, UNIVERSITY OF SOUTHERN CALIFORNIA",SRA1655060,,public,A81B1368BD3F2C940DE8B62E5803D037,7BAC3AB522BF847E6DBB6D7645AC4688
SRR24911609,2023-06-20 22:01:25,2023-06-14 01:04:37,106064,31927123,106064,301,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR024/24911/SRR24911609/SRR24911609.lite.1,SRX20672642,GSM7476131,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP443235,PRJNA983402,,983402,SRS17968310,SAMN35726178,simple,28377,Anolis carolinensis,GSM7476131,,,,,,,no,,,,,"ORTHOPAEDIC SURGERY, UNIVERSITY OF SOUTHERN CALIFORNIA",SRA1655060,,public,C31706FD462712C501B4FD03809485BD,47E3453346D1BCB7424F7E01091E69A9
SRR24911610,2023-06-20 22:01:25,2023-06-14 01:04:40,135523,40795596,135523,301,24,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR024/24911/SRR24911610/SRR24911610.lite.1,SRX20672642,GSM7476131,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP443235,PRJNA983402,,983402,SRS17968310,SAMN35726178,simple,28377,Anolis carolinensis,GSM7476131,,,,,,,no,,,,,"ORTHOPAEDIC SURGERY, UNIVERSITY OF SOUTHERN CALIFORNIA",SRA1655060,,public,5AE847069ED8D9914EFCC302B36BB68D,F49F012A42FB3527F8ADDC53B1379610
SRR24911611,2023-06-20 22:01:25,2023-06-14 01:05:04,161684,48669385,161684,301,29,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR024/24911/SRR24911611/SRR24911611.lite.1,SRX20672642,GSM7476131,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP443235,PRJNA983402,,983402,SRS17968310,SAMN35726178,simple,28377,Anolis carolinensis,GSM7476131,,,,,,,no,,,,,"ORTHOPAEDIC SURGERY, UNIVERSITY OF SOUTHERN CALIFORNIA",SRA1655060,,public,4C2ADD8FFA3D1A1F12A81649243087A8,B04D35F76D7F6C93AD84462D5444B513
SRR24911605,2023-06-20 22:01:25,2023-06-14 01:04:44,131614,39618585,131614,301,23,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR024/24911/SRR24911605/SRR24911605.lite.1,SRX20672642,GSM7476131,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP443235,PRJNA983402,,983402,SRS17968310,SAMN35726178,simple,28377,Anolis carolinensis,GSM7476131,,,,,,,no,,,,,"ORTHOPAEDIC SURGERY, UNIVERSITY OF SOUTHERN CALIFORNIA",SRA1655060,,public,E9F3504F7C2110C78C6DBA42A67EE17D,0A1389702CA2B79FC43BE9F411D14A83
SRR24911606,2023-06-20 22:01:25,2023-06-14 01:04:37,109796,32996926,109796,300,19,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR024/24911/SRR24911606/SRR24911606.lite.1,SRX20672649,GSM7476132,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP443235,PRJNA983402,,983402,SRS17968312,SAMN35726177,simple,28377,Anolis carolinensis,GSM7476132,,,,,,,no,,,,,"ORTHOPAEDIC SURGERY, UNIVERSITY OF SOUTHERN CALIFORNIA",SRA1655060,,public,7222EA9971EF82D7F631845F5346F32C,B4C515031A0A35DB2D927C7C44D99D7D
SRR24911607,2023-06-20 22:01:25,2023-06-14 01:04:21,101951,30648389,101951,300,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR024/24911/SRR24911607/SRR24911607.lite.1,SRX20672649,GSM7476132,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP443235,PRJNA983402,,983402,SRS17968312,SAMN35726177,simple,28377,Anolis carolinensis,GSM7476132,,,,,,,no,,,,,"ORTHOPAEDIC SURGERY, UNIVERSITY OF SOUTHERN CALIFORNIA",SRA1655060,,public,9282C8F7EC6A0D9CAE441E3C893903C3,AB9957BDBDCF10E94B90EA4F0B18B7DB
SRR24911608,2023-06-20 22:01:25,2023-06-14 01:04:38,138695,41680716,138695,300,24,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR024/24911/SRR24911608/SRR24911608.lite.1,SRX20672649,GSM7476132,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP443235,PRJNA983402,,983402,SRS17968312,SAMN35726177,simple,28377,Anolis carolinensis,GSM7476132,,,,,,,no,,,,,"ORTHOPAEDIC SURGERY, UNIVERSITY OF SOUTHERN CALIFORNIA",SRA1655060,,public,CCD12CDF2DC17789721B3C4859429278,83162D14FD74F68E71327139FEF92053
SRR24911582,2023-06-20 22:01:25,2023-06-14 01:04:09,102222,30716216,102222,300,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR024/24911/SRR24911582/SRR24911582.lite.1,SRX20672649,GSM7476132,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP443235,PRJNA983402,,983402,SRS17968312,SAMN35726177,simple,28377,Anolis carolinensis,GSM7476132,,,,,,,no,,,,,"ORTHOPAEDIC SURGERY, UNIVERSITY OF SOUTHERN CALIFORNIA",SRA1655060,,public,3F67669445D4E5D32A946A95A8F632AF,DA575BF0CB51EA72012F6FAAE9AC5D59
SRR24911591,2023-06-20 22:01:25,2023-06-14 01:04:12,21589,6498892,21589,301,4,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR024/24911/SRR24911591/SRR24911591.lite.1,SRX20672646,GSM7476133,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP443235,PRJNA983402,,983402,SRS17968308,SAMN35726176,simple,28377,Anolis carolinensis,GSM7476133,,,,,,,no,,,,,"ORTHOPAEDIC SURGERY, UNIVERSITY OF SOUTHERN CALIFORNIA",SRA1655060,,public,4816B49A44295E6D02BB673FE865B08E,CB6E95AC18608644B4CF5C5F9D70B792
SRR24911595,2023-06-20 22:01:25,2023-06-14 01:04:05,21788,6557806,21788,300,4,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR024/24911/SRR24911595/SRR24911595.lite.1,SRX20672646,GSM7476133,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP443235,PRJNA983402,,983402,SRS17968308,SAMN35726176,simple,28377,Anolis carolinensis,GSM7476133,,,,,,,no,,,,,"ORTHOPAEDIC SURGERY, UNIVERSITY OF SOUTHERN CALIFORNIA",SRA1655060,,public,6BDFB84EF945B68566E1E63B1CB951FF,A064B17BB573BB91A9FEAF26250BFB4E
SRR24911596,2023-06-20 22:01:25,2023-06-14 01:04:20,24154,7268616,24154,300,4,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR024/24911/SRR24911596/SRR24911596.lite.1,SRX20672646,GSM7476133,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP443235,PRJNA983402,,983402,SRS17968308,SAMN35726176,simple,28377,Anolis carolinensis,GSM7476133,,,,,,,no,,,,,"ORTHOPAEDIC SURGERY, UNIVERSITY OF SOUTHERN CALIFORNIA",SRA1655060,,public,B41973730CA5A81272505C04763444B3,D43BEAB98CB2C5F5C1A4C46818A623F4
SRR24911597,2023-06-20 22:01:25,2023-06-14 01:04:03,17085,5144084,17085,301,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR024/24911/SRR24911597/SRR24911597.lite.1,SRX20672646,GSM7476133,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP443235,PRJNA983402,,983402,SRS17968308,SAMN35726176,simple,28377,Anolis carolinensis,GSM7476133,,,,,,,no,,,,,"ORTHOPAEDIC SURGERY, UNIVERSITY OF SOUTHERN CALIFORNIA",SRA1655060,,public,F94E556FCD7DCD41981E71B5D8938FB4,04E27DBFC2686048365421BFC099A885
SRR24911599,2023-06-20 22:01:24,2023-06-14 01:04:02,9856,2961914,9856,300,1,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR024/24911/SRR24911599/SRR24911599.lite.1,SRX20672645,GSM7476134,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP443235,PRJNA983402,,983402,SRS17968307,SAMN35726175,simple,28377,Anolis carolinensis,GSM7476134,,,,,,,no,,,,,"ORTHOPAEDIC SURGERY, UNIVERSITY OF SOUTHERN CALIFORNIA",SRA1655060,,public,C8F675924D71708E5583D7E9C9C9F67B,9FF56D2CF83C82AD29B547B7312855EC
SRR24911600,2023-06-20 22:01:24,2023-06-14 01:04:00,7601,2283837,7601,300,1,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR024/24911/SRR24911600/SRR24911600.lite.1,SRX20672645,GSM7476134,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP443235,PRJNA983402,,983402,SRS17968307,SAMN35726175,simple,28377,Anolis carolinensis,GSM7476134,,,,,,,no,,,,,"ORTHOPAEDIC SURGERY, UNIVERSITY OF SOUTHERN CALIFORNIA",SRA1655060,,public,D77E7BC7F31799A302603D996499559C,2D15540999E097A05CA5720175553F96
SRR24911601,2023-06-20 22:01:24,2023-06-14 01:04:04,9534,2866215,9534,300,1,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR024/24911/SRR24911601/SRR24911601.lite.1,SRX20672645,GSM7476134,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP443235,PRJNA983402,,983402,SRS17968307,SAMN35726175,simple,28377,Anolis carolinensis,GSM7476134,,,,,,,no,,,,,"ORTHOPAEDIC SURGERY, UNIVERSITY OF SOUTHERN CALIFORNIA",SRA1655060,,public,6B3BEAE431D9C043752B85ED21AB7347,DDFB6A9A518D485341476F0E9CA9B9BC
SRR24911594,2023-06-20 22:01:24,2023-06-14 01:03:59,8338,2505864,8338,300,1,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR024/24911/SRR24911594/SRR24911594.lite.1,SRX20672645,GSM7476134,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP443235,PRJNA983402,,983402,SRS17968307,SAMN35726175,simple,28377,Anolis carolinensis,GSM7476134,,,,,,,no,,,,,"ORTHOPAEDIC SURGERY, UNIVERSITY OF SOUTHERN CALIFORNIA",SRA1655060,,public,EE6E0A933DBB1AB24C007983FDEE968C,734921CEDA34EFFF4DE3038D67A9E8DE
SRR24911603,2023-06-20 22:01:24,2023-06-14 01:04:27,84842,25533712,84842,300,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR024/24911/SRR24911603/SRR24911603.lite.1,SRX20672644,GSM7476135,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP443235,PRJNA983402,,983402,SRS17968306,SAMN35726174,simple,28377,Anolis carolinensis,GSM7476135,,,,,,,no,,,,,"ORTHOPAEDIC SURGERY, UNIVERSITY OF SOUTHERN CALIFORNIA",SRA1655060,,public,76ED6B8CB7C2C63BEE060837948022AC,3CD13A9F2A0356FBFADCC6B7981223E1
SRR24911604,2023-06-20 22:01:24,2023-06-14 01:04:34,91596,27565672,91596,300,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR024/24911/SRR24911604/SRR24911604.lite.1,SRX20672644,GSM7476135,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP443235,PRJNA983402,,983402,SRS17968306,SAMN35726174,simple,28377,Anolis carolinensis,GSM7476135,,,,,,,no,,,,,"ORTHOPAEDIC SURGERY, UNIVERSITY OF SOUTHERN CALIFORNIA",SRA1655060,,public,B79F6CFEB7D449B5F908CE94C0C43F5D,D0E64C66DEF8B1E27C6ABC8349B7A5CB
SRR24911612,2023-06-20 22:01:24,2023-06-14 01:04:16,152915,46015900,152915,300,27,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR024/24911/SRR24911612/SRR24911612.lite.1,SRX20672644,GSM7476135,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP443235,PRJNA983402,,983402,SRS17968306,SAMN35726174,simple,28377,Anolis carolinensis,GSM7476135,,,,,,,no,,,,,"ORTHOPAEDIC SURGERY, UNIVERSITY OF SOUTHERN CALIFORNIA",SRA1655060,,public,09465DA78415FA51A2361D7670DB2467,8D954C5360587224604B1BBC61D14E8D
SRR24911598,2023-06-20 22:01:24,2023-06-14 01:04:34,123752,37240590,123752,300,22,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR024/24911/SRR24911598/SRR24911598.lite.1,SRX20672644,GSM7476135,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP443235,PRJNA983402,,983402,SRS17968306,SAMN35726174,simple,28377,Anolis carolinensis,GSM7476135,,,,,,,no,,,,,"ORTHOPAEDIC SURGERY, UNIVERSITY OF SOUTHERN CALIFORNIA",SRA1655060,,public,DE6C3F76E4A49F682B49C23289753F1A,0DFFACDA2BE905BE3C22BE75B92B48E1
SRR24911592,2023-06-20 22:01:24,2023-06-14 01:04:26,134916,40598364,134916,300,24,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR024/24911/SRR24911592/SRR24911592.lite.1,SRX20672643,GSM7476136,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP443235,PRJNA983402,,983402,SRS17968305,SAMN35726173,simple,28377,Anolis carolinensis,GSM7476136,,,,,,,no,,,,,"ORTHOPAEDIC SURGERY, UNIVERSITY OF SOUTHERN CALIFORNIA",SRA1655060,,public,A8260F3BFC769627A9224EC31EF8B1DA,3E1CE1315175ABF994DA23D874899A5E
SRR24911593,2023-06-20 22:01:24,2023-06-14 01:04:20,106011,31900378,106011,300,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR024/24911/SRR24911593/SRR24911593.lite.1,SRX20672643,GSM7476136,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP443235,PRJNA983402,,983402,SRS17968305,SAMN35726173,simple,28377,Anolis carolinensis,GSM7476136,,,,,,,no,,,,,"ORTHOPAEDIC SURGERY, UNIVERSITY OF SOUTHERN CALIFORNIA",SRA1655060,,public,ACED225C74DD8C31A5D0FF4AC23A7ABD,A45EA375761AB05EAE62C4FA2BB9AF58
SRR24911590,2023-06-20 22:01:24,2023-06-14 01:04:21,109552,32968028,109552,300,19,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR024/24911/SRR24911590/SRR24911590.lite.1,SRX20672643,GSM7476136,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP443235,PRJNA983402,,983402,SRS17968305,SAMN35726173,simple,28377,Anolis carolinensis,GSM7476136,,,,,,,no,,,,,"ORTHOPAEDIC SURGERY, UNIVERSITY OF SOUTHERN CALIFORNIA",SRA1655060,,public,C7FF3AD73329DE29EE31E21D3500809D,805ADE7ABD2D61B3C95E22EC3DE98D71
SRR24911602,2023-06-20 22:01:24,2023-06-14 01:04:27,146208,43998659,146208,300,26,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR024/24911/SRR24911602/SRR24911602.lite.1,SRX20672643,GSM7476136,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP443235,PRJNA983402,,983402,SRS17968305,SAMN35726173,simple,28377,Anolis carolinensis,GSM7476136,,,,,,,no,,,,,"ORTHOPAEDIC SURGERY, UNIVERSITY OF SOUTHERN CALIFORNIA",SRA1655060,,public,6D43B8C73BB3B5BD4740AF5285A18207,456A3817E896A75838DE5619ECD23652
SRR24911583,2023-06-20 22:01:24,2023-06-14 01:04:32,142924,42988529,142924,300,25,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR024/24911/SRR24911583/SRR24911583.lite.1,SRX20672648,GSM7476137,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP443235,PRJNA983402,,983402,SRS17968313,SAMN35726172,simple,28377,Anolis carolinensis,GSM7476137,,,,,,,no,,,,,"ORTHOPAEDIC SURGERY, UNIVERSITY OF SOUTHERN CALIFORNIA",SRA1655060,,public,D121710534751C9F5869AE487CB62AB7,71DF0FC2D2AC9EED6C46A64F7E2282A0
SRR24911584,2023-06-20 22:01:24,2023-06-14 01:04:37,154843,46564180,154843,300,27,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR024/24911/SRR24911584/SRR24911584.lite.1,SRX20672648,GSM7476137,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP443235,PRJNA983402,,983402,SRS17968313,SAMN35726172,simple,28377,Anolis carolinensis,GSM7476137,,,,,,,no,,,,,"ORTHOPAEDIC SURGERY, UNIVERSITY OF SOUTHERN CALIFORNIA",SRA1655060,,public,E03F0F60416EF4161E7D16DB1275972F,99CDF6FB9BE6155425DE87DE6FA43C9E
SRR24911585,2023-06-20 22:01:24,2023-06-14 01:04:33,130338,39201554,130338,300,23,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR024/24911/SRR24911585/SRR24911585.lite.1,SRX20672648,GSM7476137,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP443235,PRJNA983402,,983402,SRS17968313,SAMN35726172,simple,28377,Anolis carolinensis,GSM7476137,,,,,,,no,,,,,"ORTHOPAEDIC SURGERY, UNIVERSITY OF SOUTHERN CALIFORNIA",SRA1655060,,public,E43328293B3AB651F24EA27CEF6B4DD3,FD6E0CF79263F17203D72B72045ABA83
