,arabidopsis,rice_jp,Group Number,Species 1 Score,Species 2 Score,Total Score
20980,AT5G53490,Os10g0502000,8111,0.9667545466732205,0.977090967022463,0.9719227568478417
20981,AT3G56190,Os08g0282400,8112,0.9480713565793328,0.9006786681535766,0.9243750123664547
20982,AT3G56450,Os08g0282400,8112,0.7346172751240002,0.7423928628325633,0.7385050689782817
20983,AT3G12670,Os05g0570400,8113,0.5043455918495018,0.6057113270670702,0.5550284594582859
20984,AT3G12670,Os12g0556600,8113,0.9455516332275794,0.8676692687589612,0.9066104509932703
20985,AT3G12670,Os05g0573300,8113,0.4695361723043925,0.37978014975306673,0.4246581610287296
20986,AT1G30820,Os05g0570400,8113,0.3968601516302486,0.5377648558228453,0.467312503726547
20987,AT1G30820,Os12g0556600,8113,0.5412961556220861,0.7462991875099569,0.6437976715660215
20988,AT1G30820,Os05g0573300,8113,0.42160060771258767,0.599056874303011,0.5103287410077993
20989,AT4G02120,Os05g0570400,8113,0.26816807423626315,0.468089851840051,0.36812896303815706
20990,AT4G02120,Os12g0556600,8113,0.6903495836870877,0.731910148159949,0.7111298659235183
20991,AT4G02120,Os05g0573300,8113,0.5666919880244873,0.6895395889756253,0.6281157885000563
20992,AT4G20320,Os05g0570400,8113,0.5586152196255418,0.5747968774892465,0.5667060485573941
20993,AT4G20320,Os12g0556600,8113,0.8391125608829706,0.8113939780149753,0.8252532694489729
20994,AT4G20320,Os05g0573300,8113,0.4728986996738013,0.6102915405448462,0.5415951201093238
20995,AT4G36470,Os01g0701700,8115,0.5994012243621252,0.6796622590409431,0.6395317417015342
20996,AT3G61750,Os05g0556400,8117,0.8663479154564547,0.6795348096224311,0.7729413625394429
20997,AT3G61750,Os01g0680900,8117,0.574949729657268,0.7090839573044447,0.6420168434808564
20998,AT1G06790,Os07g0477000,8118,0.9033965374284423,0.7870511390791779,0.8452238382538101
20999,AT5G11860,Os07g0207700,8119,0.7832789668886009,0.8122032818225267,0.7977411243555638
21000,AT5G11860,Os03g0850100,8119,0.7165981500513875,0.6385725665126653,0.6775853582820264
21001,AT2G40520,Os11g0114700,8120,0.5100466210882226,0.6297275768679306,0.5698870989780767
21002,AT3G61690,Os11g0114700,8120,0.8990273619613626,0.9662705113907918,0.9326489366760772
21003,AT3G56320,Os11g0114700,8120,0.9151548326556146,0.9116775529711646,0.9134161928133896
21004,AT3G51620,Os11g0114700,8120,0.9146968139773896,0.966971483192608,0.9408341485849987
21005,AT2G30890,Os05g0565100,8124,0.20800750703784798,0.7311263342361001,0.46956692063697403
21006,AT4G18260,Os05g0565100,8124,0.7065424856210861,0.8399107854070416,0.7732266355140638
21007,AT4G38930,Os04g0577000,8125,0.8410414525522439,0.808985184005098,0.825013318278671
21008,AT2G29070,Os04g0577000,8125,0.5797200748717796,0.7657097339493388,0.6727149044105591
21009,AT2G21270,Os04g0577000,8125,0.7976786272845078,0.8068758961287239,0.8022772617066158
21010,AT5G54380,Os03g0281500,8126,0.486739800706019,0.7495300302692369,0.618134915487628
21011,AT5G54380,Os06g0126250,8126,0.7169109432950534,0.32150177898146676,0.5192063611382601
21012,AT5G54380,Os06g0334300,8126,0.6729411501854418,0.8735191970686634,0.7732301736270526
21013,AT5G54380,Os03g0759600,8126,0.5793824567675052,0.6070479528437152,0.5932152048056102
21014,AT3G46290,Os03g0281500,8126,0.6634046799827219,0.569864584992831,0.6166346324877765
21015,AT3G46290,Os06g0126250,8126,0.618675246138493,0.2232382773086931,0.4209567617235931
21016,AT3G46290,Os06g0334300,8126,0.8051595990288515,0.8847092560140194,0.8449344275214354
21017,AT3G46290,Os03g0759600,8126,0.7901455233328866,0.6096224310976581,0.6998839772152723
21018,AT2G39360,Os03g0281500,8126,0.5904642745430985,0.8638075513780468,0.7271359129605726
21019,AT2G39360,Os06g0126250,8126,0.5171366012779838,0.3746906696404864,0.4459136354592351
21020,AT2G39360,Os06g0334300,8126,0.5256415985224243,0.6809240082842122,0.6032828034033182
21021,AT2G39360,Os03g0759600,8126,0.5093167701863354,0.4212967978333599,0.4653067840098476
21022,AT5G59700,Os03g0281500,8126,0.7387410391119225,0.6546949179544368,0.6967179785331796
21023,AT5G59700,Os06g0126250,8126,0.39681333903595845,0.3036801019595348,0.35024672049774663
21024,AT5G59700,Os06g0334300,8126,0.5102232322394081,0.7055408634698105,0.6078820478546093
21025,AT5G59700,Os03g0759600,8126,0.5459837985866852,0.4419563485741596,0.49397007358042244
21026,AT4G39110,Os03g0281500,8126,0.39443228026274635,0.470039827943285,0.4322360541030157
21027,AT4G39110,Os06g0126250,8126,0.7611153313374145,0.27167967712813973,0.5163975042327771
21028,AT4G39110,Os06g0334300,8126,0.87979802493409,0.9312410387127609,0.9055195318234255
21029,AT4G39110,Os03g0759600,8126,0.8006166495375129,0.70039827943285,0.7505074644851815
21030,AT5G61350,Os03g0281500,8126,0.4829272340778663,0.19430301099251235,0.33861512253518933
21031,AT5G61350,Os06g0126250,8126,0.37804574441600225,0.2660187987892305,0.3220322716026164
21032,AT5G61350,Os06g0334300,8126,0.48043765519970894,0.8758196590728055,0.6781286571362573
21033,AT5G61350,Os03g0759600,8126,0.3920129202760241,0.6896925282778398,0.5408527242769319
21034,AT3G01860,Os04g0380200,8127,0.598189771164435,0.5865031065795763,0.5923464388720057
21035,AT3G01860,Os01g0920100,8127,0.5805939099651956,0.5315086824916362,0.5560512962284159
21036,AT3G01860,Os12g0438400,8127,0.469130285833445,0.7266082523498486,0.5978692690916468
21037,AT5G40860,Os04g0380200,8127,0.5928573911057489,0.5764919547554564,0.5846746729306027
21038,AT5G40860,Os01g0920100,8127,0.35745813287258393,0.5921363708778079,0.47479725187519595
21039,AT5G40860,Os12g0438400,8127,0.2442567684982449,0.08714353990759917,0.16570015420292203
21040,AT3G27210,Os04g0380200,8127,0.6008579471826266,0.42973394933885617,0.5152959482607414
21041,AT3G27210,Os01g0920100,8127,0.674793333035435,0.8352588816313525,0.7550261073333937
21042,AT3G27210,Os12g0438400,8127,0.45556995397470845,0.10772024852636611,0.28164510125053727
21043,AT1G64590,Os06g0129100,8128,0.3967335448411457,0.5889565078859328,0.4928450263635392
21044,AT1G64590,Os03g0115700,8128,0.34193887126323785,0.5821443364664648,0.4620416038648513
21045,AT5G50130,Os06g0129100,8128,0.409997467864218,0.706088895969412,0.558043181916815
21046,AT5G50130,Os03g0115700,8128,0.5571294517181286,0.5338473793213319,0.5454884155197302
21047,AT4G24050,Os06g0129100,8128,0.6167240120946721,0.786681535765493,0.7017027739300825
21048,AT4G24050,Os03g0115700,8128,0.5031055900621118,0.606378843396527,0.5547422167293194
21049,AT1G06720,Os03g0333100,8129,0.9950176504758925,0.9854643938187032,0.9902410221472979
21050,AT2G38152,Os04g0529700,8130,0.6445583550905505,0.6881985378719487,0.6663784464812497
21051,AT3G09020,Os04g0529700,8130,0.3855325677346322,0.5880586975377481,0.48679563263619013
21052,AT5G01250,Os04g0529700,8130,0.5690267661647079,0.6171100844352397,0.5930684252999738
21053,AT1G61050,Os04g0529700,8130,0.6298650520577327,0.681726939620838,0.6557959958392854
21054,AT4G12070,Os02g0717600,8131,0.7743867018186693,0.8642486679765635,0.8193176848976165
21055,AT3G62870,Os08g0326400,8132,0.9806693775414451,0.9581519834315756,0.9694106804865104
21056,AT2G47610,Os08g0326400,8132,0.9837794360784664,0.9558642663692847,0.9698218512238755
21057,AT1G04790,Os04g0511600,8133,0.9086196881004514,0.9097530667516329,0.9091863774260421
21058,AT5G24300,Os06g0160700,8134,0.7614919599369308,0.7879369125378366,0.7747144362373837
21059,AT3G08780,Os07g0540200,8135,0.673782180998768,0.7149402580850726,0.6943612195419202
21060,AT1G32100,Os12g0263200,8136,0.5355020331560838,0.5199171578779672,0.5277095955170255
21061,AT1G32100,Os12g0265100,8136,0.44385857773408605,0.5541436992193723,0.4990011384767292
21062,AT4G13660,Os12g0263200,8136,0.5648918309895119,0.10797514736339016,0.33643348917645105
21063,AT4G13660,Os12g0265100,8136,0.6187944054694133,0.5761414688545484,0.5974679371619809
21064,AT1G61255,Os07g0123900,8137,0.5339331019656325,0.6318687270989326,0.5829009145322825
21065,AT4G21620,Os07g0123900,8137,0.5526252290093392,0.6275227019276725,0.5900739654685059
21066,AT2G41370,Os11g0141900,8138,0.6681710532195362,0.6476129785991185,0.6578920159093273
21067,AT3G57130,Os11g0141900,8138,0.8987890432995219,0.7733276689147328,0.8360583561071273
21068,AT2G26040,Os06g0562200,8139,0.3771616247374771,0.42418989963358295,0.40067576218553
21069,AT2G26040,Os10g0573400,8139,0.7134031904910854,0.7324518081886251,0.7229274993398552
21070,AT4G17870,Os06g0562200,8139,0.721781580946423,0.5601019595348096,0.6409417702406163
21071,AT4G17870,Os10g0573400,8139,0.9314535948880647,0.8544591365301896,0.8929563657091271
21072,AT3G50650,Os03g0723000,8140,0.6374577356748141,0.6989899633582921,0.6682238495165531
21073,AT5G66770,Os03g0723000,8140,0.6405893918405648,0.7734395411820933,0.7070144665113292
21074,AT2G06025,Os03g0177000,8141,0.7053577014165066,0.7571769953799585,0.7312673483982326
21075,AT5G11460,Os01g0593200,8142,0.8033960409312302,0.6909224151664808,0.7471592280488555
21076,AT5G11460,Os03g0665200,8142,0.8359086643728495,0.6429695714513302,0.7394391179120898
21077,AT5G11460,Os05g0180500,8142,0.8689038831046964,0.8118846582762466,0.8403942706904715
21078,AT2G25690,Os01g0593200,8142,0.6088297064211985,0.7366958738250757,0.6727627901231371
21079,AT2G25690,Os03g0665200,8142,0.5518678225121766,0.6025617333120918,0.5772147779121342
21080,AT2G25690,Os05g0180500,8142,0.4619062513963984,0.603422016887048,0.5326641341417232
21081,AT3G63210,Os01g0593200,8142,0.6653176128130326,0.6126429823163931,0.6389802975647129
21082,AT3G63210,Os03g0665200,8142,0.5538227802850887,0.5326366098454676,0.5432296950652782
21083,AT3G63210,Os05g0180500,8142,0.5881917358748316,0.6341182093356699,0.6111549726052508
21084,AT3G22550,Os01g0593200,8142,0.5972861462382888,0.660143380595826,0.6287147634170573
21085,AT3G22550,Os03g0665200,8142,0.5203092184637383,0.6063660984546758,0.5633376584592071
21086,AT3G22550,Os05g0180500,8142,0.41927203578751904,0.6464935478731878,0.5328827918303534
21087,AT3G48170,Os08g0424500,8143,0.8769956528122665,0.8429185916839255,0.859957122248096
21088,AT3G48170,Os04g0464200,8143,0.9540449273234474,0.8475067707503584,0.9007758490369029
21089,AT1G74920,Os08g0424500,8143,0.7639751552795031,0.7869874143699219,0.7754812848247126
21090,AT1G74920,Os04g0464200,8143,0.6850618883774967,0.8589198661781106,0.7719908772778037
21091,AT2G47690,Os08g0556600,8144,0.9642186871620716,0.989880516170145,0.9770496016661083
21092,AT3G62790,Os08g0556600,8144,0.9940072786491304,0.9945196750039828,0.9942634768265566
21093,AT1G17410,Os02g0565100,8145,0.7556935817805384,0.7612808666560459,0.7584872242182921
21094,AT5G10690,Os09g0431600,8146,0.9794641660229936,0.9752493229249641,0.9773567444739788
21095,AT3G62910,Os11g0657100,8148,0.9769745871448361,0.9077648558228454,0.9423697214838407
21096,AT5G23080,Os06g0489200,8149,0.7754770096965906,0.9335478731878286,0.8545124414422096
21097,AT1G48140,Os02g0749450,8151,0.8109771277919988,0.9351346184483034,0.8730558731201511
21098,AT1G69330,Os03g0427100,8152,0.6051847076021525,0.7658626732515532,0.6855236904268529
21099,AT1G69330,Os03g0211100,8152,0.4022393442832247,0.54007965588657,0.4711595000848974
21100,AT1G74370,Os03g0427100,8152,0.6798437026776095,0.6622590409431257,0.6710513718103677
21101,AT1G74370,Os03g0211100,8152,0.4944019939328041,0.5058913493707184,0.5001466716517613
21102,AT3G29270,Os03g0427100,8152,0.7545287993207918,0.8494376294408156,0.8019832143808037
21103,AT3G29270,Os03g0211100,8152,0.8362482684659727,0.7599808825872232,0.7981145755265979
21104,AT1G50910,Os09g0504900,8154,0.9616413346696201,0.9629759439222558,0.9623086392959379
21105,AT1G69740,Os06g0704600,8155,0.7495419813217749,0.7165971005257289,0.7330695409237519
21106,AT4G32470,Os07g0205000,8156,0.8610125564144957,0.7784674207423928,0.8197399885784442
21107,AT4G32470,Os08g0246400,8156,0.6909781491576925,0.6865126652859647,0.6887454072218286
21108,AT4G32470,Os03g0806900,8156,0.9631172080968765,0.9816855185598216,0.972401363328349
21109,AT5G25450,Os07g0205000,8156,0.7656582808287532,0.5684626413891987,0.6670604611089759
21110,AT5G25450,Os08g0246400,8156,0.2392520765995899,0.5089182730603792,0.37408517482998455
21111,AT5G25450,Os03g0806900,8156,0.3560878005669998,0.7713557431894217,0.5637217718782107
21112,AT3G59650,Os03g0207250,8157,0.9873840058388073,0.9750517763262705,0.9812178910825389
21113,AT3G10130,Os02g0533200,8158,0.9396979310961169,0.8676565238171101,0.9036772274566135
21114,AT1G26460,Os07g0599000,8160,0.9892309754680727,0.9679209813605225,0.9785759784142976
21115,AT3G08760,Os01g0822200,8161,0.8621624439578771,0.7773203759757846,0.8197414099668309
21116,AT3G28720,Os06g0584200,8162,0.9538278871135567,0.9591460888959694,0.9564869880047631
21117,AT3G27240,Os01g0935700,8163,0.9751006648097671,0.9155711327067071,0.9453358987582371
21118,AT3G27240,Os05g0301700,8163,0.9655480584476518,0.9431766767564123,0.9543623676020321
21119,AT5G40810,Os01g0935700,8163,0.8944724965369321,0.8641389198661781,0.8793057082015551
21120,AT5G40810,Os05g0301700,8163,0.9240806112873676,0.9651553289788116,0.9446179701330897
21121,AT4G34490,Os03g0722600,8164,0.936234863041244,0.9265126652859645,0.9313737641636043
21122,AT4G34490,Os08g0447900,8164,0.6146945797399348,0.6204450108863045,0.6175697953131196
21123,AT1G77710,Os01g0962400,8165,0.9614817462799946,0.9680229408953323,0.9647523435876635
21124,AT1G06430,Os06g0669400,8166,0.8702980472764646,0.9365556794647124,0.9034268633705885
21125,AT2G30950,Os06g0669400,8166,0.7915277715715625,0.9659773777282141,0.8787525746498883
21126,AT1G19740,Os07g0509700,8168,0.90262200177746,0.9411757208857734,0.9218988613316167
21127,AT1G75460,Os07g0509700,8168,0.9047512655359298,0.9664298231639319,0.9355905443499308
21128,AT3G21630,Os08g0538300,8169,0.9154862445447369,0.9230460411024375,0.9192661428235872
21129,AT1G71270,Os03g0417900,8171,0.9974529693015773,0.9818766926875896,0.9896648309945835
21130,AT1G16690,Os08g0338900,8172,0.8796974842486259,0.7871212362593596,0.8334093602539927
21131,AT1G79020,Os08g0338900,8172,0.9299789981679253,0.8909160426955552,0.9104475204317403
21132,AT2G17760,Os04g0228000,8173,0.792311669741403,0.7599362752907439,0.7761239725160735
21133,AT4G35880,Os04g0228000,8173,0.7671924572143527,0.8358324040146566,0.8015124306145047
21134,AT5G10770,Os09g0482200,8174,0.42653508071980745,0.41509567557042465,0.42081537814511605
21135,AT5G10770,Os06g0610800,8174,0.7046912603014305,0.7155902501194839,0.7101407552104572
21136,AT1G13560,Os02g0119800,8176,0.7525693730729702,0.7675386331049865,0.7600540030889784
21137,AT3G25585,Os02g0119800,8176,0.8843409744254287,0.8268790823641866,0.8556100283948076
21138,AT1G17690,Os05g0295100,8177,0.9696925689262255,0.9409845467580054,0.9553385578421154
21139,AT1G18100,Os01g0111600,8178,0.7735823763349569,0.6703910218965181,0.7219866991157375
21140,AT1G18100,Os06g0498800,8178,0.37146431922784756,0.622781583559025,0.4971229513934363
21141,AT5G13760,Os03g0651300,8179,0.7050918271593904,0.7516202007328341,0.7283560139461123
21142,AT5G13760,Os07g0656100,8179,0.5982505920729255,0.631607455790983,0.6149290239319543
21143,AT3G12050,Os08g0464000,8180,0.9814446579382456,0.9110211884658277,0.9462329232020367
21144,AT4G13780,Os10g0400100,8181,0.7599237380282109,0.7158260315437311,0.7378748847859711
21145,AT1G01650,Os06g0730900,8183,0.4335952710768386,0.6328564600924008,0.5332258655846197
21146,AT1G01650,Os02g0823000,8183,0.7413327545594403,0.7053624342838936,0.723347594421667
21147,AT1G63690,Os06g0730900,8183,0.8607814724263181,0.7663278636291222,0.8135546680277201
21148,AT1G63690,Os02g0823000,8183,0.6494864445621852,0.7221985024693325,0.6858424735157589
21149,AT1G05820,Os06g0730900,8183,0.7036060592519773,0.7004874940258085,0.7020467766388929
21150,AT1G05820,Os02g0823000,8183,0.4174449260467403,0.6513748606021985,0.5344098933244694
21151,AT2G43070,Os06g0730900,8183,0.8588706674412023,0.7974828739843874,0.8281767707127949
21152,AT2G43070,Os02g0823000,8183,0.701083853414163,0.717954436832882,0.7095191451235225
21153,AT1G11910,Os05g0567100,8185,0.9284060949997766,0.8654771387605544,0.8969416168801655
21154,AT1G11910,Os01g0663400,8185,0.6902185084230752,0.7851776326270511,0.7376980705250631
21155,AT1G11910,Os01g0290000,8185,0.7896242012601099,0.47211725346503103,0.6308707273625704
21156,AT1G62290,Os05g0567100,8185,0.4901789305024481,0.7060315437310817,0.5981052371167649
21157,AT1G62290,Os01g0663400,8185,0.7871537729887076,0.8020264457543412,0.7945901093715244
21158,AT1G62290,Os01g0290000,8185,0.7677605918814194,0.8150963836227497,0.7914284877520845
21159,AT5G60040,Os04g0492300,8186,0.9858572769113901,0.9475163294567468,0.9666868031840685
21160,AT1G01350,Os02g0301000,8187,0.9137137494972966,0.9653592480484308,0.9395364987728636
21161,AT5G06420,Os02g0301000,8187,0.9019058045489075,0.9483511231480006,0.925128463848454
21162,AT3G11400,Os02g0788400,8188,0.9698556682604228,0.9743635494663057,0.9721096088633643
21163,AT3G06760,Os12g0556100,8189,0.8011528665266544,0.5679974510116297,0.684575158769142
21164,AT3G06760,Os05g0358000,8189,0.6795656642387953,0.5928437151505497,0.6362046896946725
21165,AT3G05700,Os12g0556100,8189,0.8665713392019304,0.6850788593277043,0.7758250992648174
21166,AT3G05700,Os05g0358000,8189,0.7338129496402878,0.7238107376135097,0.7288118436268987
21167,AT1G56280,Os12g0556100,8189,0.6819658736187625,0.6253751792257448,0.6536705264222537
21168,AT1G56280,Os05g0358000,8189,0.8051808774808016,0.6159439222558547,0.7105623998683281
21169,AT5G49230,Os12g0556100,8189,0.4448366772420573,0.5421698263501673,0.4935032517961123
21170,AT5G49230,Os05g0358000,8189,0.9010456231288261,0.7069619244862195,0.8040037738075227
21171,AT5G26990,Os12g0556100,8189,0.8163233388444524,0.6693261111996176,0.742824725022035
21172,AT5G26990,Os05g0358000,8189,0.6933173957728227,0.5336434602517126,0.6134804280122677
21173,AT4G02200,Os12g0556100,8189,0.6052102417444926,0.4796112792735383,0.5424107605090154
21174,AT4G02200,Os05g0358000,8189,0.6075636385301696,0.6679560299506133,0.6377598342403914
21175,AT1G02750,Os12g0556100,8189,0.7299253764690111,0.7166034729966544,0.7232644247328328
21176,AT1G02750,Os05g0358000,8189,0.7403220280918124,0.5743635494663056,0.657342788779059
21177,AT3G21300,Os01g0193600,8190,0.9253139103623933,0.9451840050979767,0.935248957730185
21178,AT1G74260,Os05g0104650,8191,0.8700478126815318,0.9524677393659392,0.9112577760237355
21179,AT3G06610,Os03g0832300,8192,0.9826672823232097,0.9779767404811215,0.9803220114021656
21180,AT5G45410,Os10g0580900,8193,0.7384303737134515,0.6899155647602357,0.7141729692368437
21181,AT4G25030,Os10g0580900,8193,0.8964909704889149,0.8303265891349371,0.863408779811926
21182,AT4G27020,Os09g0392000,8194,0.8721234192770008,0.8670702564919548,0.8695968378844778
21183,AT4G27020,Os01g0793500,8194,0.8369788641136781,0.719311773140035,0.7781453186268565
