,arabidopsis,brome,Group Number,Species 1 Score,Species 2 Score,Total Score
17649,AT5G19020,LOC100845181,6910,0.896266119334909,0.7806443323804323,0.8384552258576706
17650,AT1G08190,LOC100845963,6911,0.8957747646888088,0.9824494908939068,0.9391121277913578
17651,AT1G79540,LOC104584874,6912,0.9415267238877141,0.9598496771914046,0.9506882005395594
17652,AT3G42850,LOC100827295,6913,0.6924990670481403,0.6559149455561623,0.6742070063021512
17653,AT3G42850,LOC100825162,6913,0.7756188580669237,0.9230141650338869,0.8493165115504053
17654,AT4G16130,LOC100827295,6913,0.9032632582825393,0.8941509009732438,0.8987070796278915
17655,AT4G16130,LOC100825162,6913,0.5758759381349255,0.9632929688754698,0.7695844535051977
17656,AT1G67060,LOC100846849,6914,0.8324086743790687,0.8633796935727363,0.8478941839759024
17657,AT4G31750,LOC100837967,6915,0.5699216320437865,0.9310956220088009,0.7505086270262937
17658,AT4G31750,LOC100842406,6915,0.8822241572334867,0.8803327658754377,0.8812784615544622
17659,AT4G31750,LOC100829318,6915,0.7747563959033047,0.8497671281277102,0.8122617620155075
17660,AT1G19600,LOC100828978,6916,0.7944437533689928,0.7854238268075675,0.7899337900882801
17661,AT4G01610,LOC100828947,6917,0.9006095285483269,0.9148234991809334,0.9077165138646301
17662,AT4G01610,LOC100830781,6917,0.9102375917402662,0.8259724408184241,0.8681050162793451
17663,AT1G02305,LOC100828947,6917,0.8633495044989012,0.885048019786079,0.8741987621424901
17664,AT1G02305,LOC100830781,6917,0.809420740556454,0.86293000995728,0.836175375256867
17665,AT1G02300,LOC100828947,6917,0.6066168170907567,0.7064722320367455,0.6565445245637511
17666,AT1G02300,LOC100830781,6917,0.673162775911874,0.8100857610895192,0.7416242685006966
17667,AT3G52730,LOC100822849,6918,0.9873284405191359,0.9716506600713071,0.9794895502952214
17668,AT5G27270,LOC100835564,6919,0.9492059543060911,0.9029903960427842,0.9260981751744377
17669,AT5G51570,LOC100835755,6920,0.7882406601152714,0.8488677608967976,0.8185542105060345
17670,AT1G02475,LOC100823459,6921,0.8476427416345316,0.8962130215526932,0.8719278815936125
17671,AT4G29890,LOC100839185,6922,0.727835137040262,0.8783991263289757,0.8031171316846188
17672,AT3G50820,LOC100827507,6923,0.998117510469793,0.9974560755468473,0.9977867930083202
17673,AT5G66570,LOC100827507,6923,0.9967906456026868,0.998066360453538,0.9974285030281125
17674,AT5G13500,LOC100846567,6924,0.7987477712816686,0.9025407124273279,0.8506442418544983
17675,AT5G13500,LOC100829056,6924,0.8705145747812747,0.8357369993254746,0.8531257870533746
17676,AT5G13500,LOC100840719,6924,0.7166563005348924,0.6115311727106286,0.6640937366227605
17677,AT2G25260,LOC100846567,6924,0.534411411037857,0.8642083962355058,0.6993099036366814
17678,AT2G25260,LOC100829056,6924,0.5542646266119335,0.7736356920309638,0.6639501593214487
17679,AT2G25260,LOC100840719,6924,0.5568105485756936,0.5339800211993705,0.5453952848875321
17680,AT5G25265,LOC100846567,6924,0.7050379400422939,0.8605916551569074,0.7828147975996007
17681,AT5G25265,LOC100829056,6924,0.7872786830866194,0.8273471878713905,0.807312935479005
17682,AT5G25265,LOC100840719,6924,0.7040262055811254,0.600256962065975,0.6521415838235503
17683,AT3G63370,LOC100832010,6925,0.7807853381432185,0.9086949539074295,0.844740146025324
17684,AT2G38710,LOC100834332,6926,0.8653398017995605,0.8788873542543283,0.8721135780269444
17685,AT1G70570,LOC100833082,6927,0.8509930754239748,0.8063019946680371,0.828647535046006
17686,AT4G34460,LOC100823844,6928,0.723166231289132,0.7557768284457007,0.7394715298674164
17687,AT5G49540,LOC100842551,6929,0.878019654185844,0.8898789066264092,0.8839492804061266
17688,AT5G49540,LOC100833793,6929,0.8831778413567193,0.9274531847236053,0.9053155130401622
17689,AT1G33780,LOC100827575,6930,0.8307335074843472,0.7509652137603187,0.7908493606223329
17690,AT1G33780,LOC104581515,6930,0.7712816685325704,0.5552757524170495,0.6632787104748099
17691,AT1G33780,LOC100828069,6930,0.6773893933739686,0.809192817910256,0.7432911056421123
17692,AT3G29240,LOC100827575,6930,0.7759174026620226,0.9217422028073106,0.8488298027346666
17693,AT3G29240,LOC104581515,6930,0.8780113612804246,0.9100247325988501,0.8940180469396373
17694,AT3G29240,LOC100828069,6930,0.2908321930588382,0.706600713069733,0.4987164530642856
17695,AT5G39900,LOC100828524,6931,0.9458058630841315,0.910827739055022,0.9283168010695768
17696,AT3G52940,LOC100825049,6932,0.8907575569100635,0.915877043651431,0.9033173002807473
17697,AT3G07750,LOC100845366,6933,0.9830741800389766,0.9639032537821605,0.9734887169105686
17698,AT3G07750,LOC100826882,6933,0.9869055023427458,0.977676420518421,0.9822909614305834
17699,AT1G74640,LOC100836082,6934,0.9042832856491271,0.8931294767609931,0.8987063812050601
17700,AT5G11520,LOC100824909,6935,0.7643239208856824,0.8986927054893521,0.8315083131875172
17701,AT5G19550,LOC100824909,6935,0.9712484969108927,0.8824270067131339,0.9268377518120132
17702,AT1G62800,LOC100824909,6935,0.743676659617697,0.6681591879998715,0.7059179238087843
17703,AT3G47390,LOC100843272,6936,0.9054774640295228,0.8002633861176244,0.8528704250735736
17704,AT5G01110,LOC100833520,6937,0.9395115478707966,0.8271930106318055,0.8833522792513011
17705,AT5G52920,LOC100830749,6938,0.7766637641497698,0.8135804451867793,0.7951221046682746
17706,AT5G52920,LOC100841333,6938,0.78486544760957,0.8445636462917162,0.8147145469506432
17707,AT1G32440,LOC100830749,6938,0.718571961686777,0.8689621944560435,0.7937670780714102
17708,AT1G32440,LOC100841333,6938,0.6805987477712817,0.841223139434041,0.7609109436026613
17709,AT1G54100,LOC100831288,6939,0.885516440684994,0.8937397616676838,0.889628101176339
17710,AT3G04120,LOC100843479,6940,0.8794211552017249,0.8798830822599815,0.8796521187308532
17711,AT3G04120,LOC100845915,6940,0.9420491769291371,0.9295666977162497,0.9358079373226934
17712,AT1G13440,LOC100843479,6940,0.702674461997761,0.8998875790961359,0.8012810205469485
17713,AT1G13440,LOC100845915,6940,0.7707758013019861,0.9132431824751871,0.8420094918885865
17714,AT1G64460,LOC100821019,6942,0.9078575278848945,0.8124562361481387,0.8601568820165166
17715,AT2G46500,LOC100821019,6942,0.8420699091926857,0.8630906112485144,0.8525802602206001
17716,AT5G24240,LOC100821019,6942,0.7955135381680972,0.8129701602800887,0.804241849224093
17717,AT1G26850,LOC100837319,6943,0.8798523862835345,0.8030321523785051,0.8414422693310197
17718,AT1G26850,LOC100831356,6943,0.5247170046025625,0.6653647255323932,0.5950408650674779
17719,AT1G26850,LOC100833114,6943,0.9071940954513413,0.8065011402691677,0.8568476178602545
17720,AT4G18030,LOC100837319,6943,0.9432267694986939,0.8125397488195805,0.8778832591591372
17721,AT4G18030,LOC100831356,6943,0.39781896587469423,0.5424726174798445,0.4701457916772694
17722,AT4G18030,LOC100833114,6943,0.8823734295310363,0.8175183888478463,0.8499459091894412
17723,AT5G39220,LOC100842211,6944,0.6738696473738146,0.8471910834163107,0.7605303653950626
17724,AT1G13820,LOC100842211,6944,0.8384044449973048,0.969408666045675,0.9039065555214899
17725,AT5G58410,LOC100821292,6945,0.9440726458514741,0.9754280024411396,0.9597503241463068
17726,AT3G26680,LOC100832523,6946,0.5402496164531244,0.7917193974239553,0.6659845069385398
17727,AT3G08960,LOC100840594,6947,0.9856532736244143,0.9816721806443325,0.9836627271343734
17728,AT1G76280,LOC100832298,6948,0.9025417755110502,0.981325281855266,0.941933528683158
17729,AT2G30710,LOC100822044,6949,0.9637434175063233,0.9451707191725821,0.9544570683394527
17730,AT1G43670,LOC100821589,6950,0.9822614753078741,0.9641088234349404,0.9731851493714072
17731,AT1G43670,LOC100834106,6950,0.1505825766057138,0.44961295088812514,0.3000977637469195
17732,AT3G27020,LOC100840173,6951,0.7779823361114566,0.9069283397038512,0.8424553379076539
17733,AT5G41000,LOC100840173,6951,0.7217232657461541,0.7488195805094273,0.7352714231277907
17734,AT3G56840,LOC106866221,6952,0.7188705062818759,0.6968811229242283,0.7078758146030522
17735,AT5G06140,LOC100834489,6953,0.9311025417755111,0.934519641537918,0.9328110916567145
17736,AT1G62400,LOC100837663,6954,0.14905115340492875,0.6070985770725597,0.37807486523874423
17737,AT1G62400,LOC100841107,6954,0.8695802407706874,0.853583014807439,0.8615816277890632
17738,AT2G11000,LOC100831450,6955,0.9405066965211262,0.9496804034304436,0.9450935499757849
17739,AT5G50110,LOC100824367,6958,0.9081477795745739,0.983515883467703,0.9458318315211385
17740,AT3G12100,LOC100835022,6960,0.8469212588630427,0.8154691163716956,0.8311951876173691
17741,AT5G20890,LOC100821102,6961,0.9876269851142347,0.9886743969421514,0.9881506910281931
17742,AT3G03380,LOC100842047,6962,0.9350997221876685,0.9508238846240323,0.9429618034058505
17743,AT3G53900,LOC100821601,6963,0.9520172492432724,0.987518067645264,0.9697676584442682
17744,AT5G09650,LOC100829807,6964,0.959348177634034,0.991578068287669,0.9754631229608515
17745,AT3G07230,LOC100844108,6965,0.9777086702326161,0.9475904452938468,0.9626495577632315
17746,AT5G17420,LOC100843814,6966,0.9588506033088692,0.875032923264703,0.9169417632867861
17747,AT1G78800,LOC100838439,6967,0.8768171829000291,0.9592136960781165,0.9180154394890727
17748,AT5G53430,LOC100837788,6968,0.9851805780155076,0.9706742042206019,0.9779273911180548
17749,AT5G53430,LOC100828374,6968,0.9833478459178173,0.9603379051167572,0.9718428755172872
17750,AT4G27910,LOC100837788,6968,0.9331923539412033,0.9376031863296181,0.9353977701354107
17751,AT4G27910,LOC100828374,6968,0.9532197205290873,0.970879773873382,0.9620497472012346
17752,AT3G61740,LOC100837788,6968,0.9836712692291745,0.9627983168984678,0.9732347930638212
17753,AT3G61740,LOC100828374,6968,0.9609155367583033,0.959361449266052,0.9601384930121777
17754,AT5G23320,LOC100846368,6969,0.6776133018202928,0.919814987312498,0.7987141445663954
17755,AT5G08335,LOC100846368,6969,0.728092217108264,0.8480583303889763,0.7880752737486201
17756,AT5G56940,LOC100834253,6970,0.9816146286851598,0.9659268300517136,0.9737707293684368
17757,AT3G54750,LOC100824058,6972,0.6310693701538334,0.829891112324543,0.7304802412391882
17758,AT3G02560,LOC100828110,6973,0.9746651739436911,0.9818070857289692,0.9782361298363302
17759,AT3G02560,LOC100822161,6973,0.9774101256375172,0.9696463559567019,0.9735282407971095
17760,AT5G16130,LOC100828110,6973,0.9802131276692789,0.9860276876626088,0.9831204076659439
17761,AT5G16130,LOC100822161,6973,0.9825848986192313,0.973757749012302,0.9781713238157667
17762,AT1G48830,LOC100828110,6973,0.9675498610938343,0.9823531301191661,0.9749514956065002
17763,AT1G48830,LOC100822161,6973,0.9653024837251731,0.9743166415057978,0.9698095626154855
17764,AT1G67190,LOC100840506,6975,0.7387403076667911,0.8503902611376996,0.7945652844022453
17765,AT4G28710,LOC100825413,6977,0.9521665215408219,0.9737513249606526,0.9629589232507373
17766,AT4G28710,LOC100834758,6977,0.861641165982502,0.853923489544856,0.8577823277636789
17767,AT4G28710,LOC100845088,6977,0.8828461251399428,0.9207721710082549,0.9018091480740988
17768,AT4G28710,LOC100843681,6977,0.9202471285814985,0.9898564224456365,0.9550517755135675
17769,AT4G28710,LOC100826389,6977,0.9071443380188249,0.8093534192014903,0.8582488786101576
17770,AT1G08730,LOC100825413,6977,0.6520593061207566,0.7823338579642181,0.7171965820424873
17771,AT1G08730,LOC100834758,6977,0.7764765814274459,0.6831079561879678,0.7297922688077069
17772,AT1G08730,LOC100845088,6977,0.7330454510452022,0.8571740596794398,0.795109755362321
17773,AT1G08730,LOC100843681,6977,0.8143988532096506,0.875135708091093,0.8447672806503718
17774,AT1G08730,LOC100826389,6977,0.5393231804476984,0.7384704333022837,0.6388968068749911
17775,AT2G31900,LOC100825413,6977,0.8509626681041037,0.9554684739665307,0.9032155710353171
17776,AT2G31900,LOC100834758,6977,0.6564663930007878,0.7949249991969936,0.7256956960988907
17777,AT2G31900,LOC100845088,6977,0.5755829221434396,0.9053415989464555,0.7404622605449476
17778,AT2G31900,LOC100843681,6977,0.9041846922180297,0.9776699964667716,0.9409273443424007
17779,AT2G31900,LOC100826389,6977,0.8738326583829756,0.7806828766903285,0.8272577675366521
17780,AT5G43900,LOC100825413,6977,0.9707840942074056,0.9833745543314169,0.9770793242694112
17781,AT5G43900,LOC100834758,6977,0.8526516565078576,0.8355121575177464,0.8440819070128021
17782,AT5G43900,LOC100845088,6977,0.8561346767840113,0.9306780586515916,0.8934063677178015
17783,AT5G43900,LOC100843681,6977,0.9526060455280507,0.9841004721677963,0.9683532588479236
17784,AT5G43900,LOC100826389,6977,0.9031305717958287,0.8442231715542993,0.873676871675064
17785,AT5G20490,LOC100825413,6977,0.9645561222374259,0.9905052516622234,0.9775306869498246
17786,AT5G20490,LOC100834758,6977,0.9281834390678775,0.8171393698005331,0.8726614044342054
17787,AT5G20490,LOC100845088,6977,0.9540821826927063,0.9406610349147206,0.9473716088037134
17788,AT5G20490,LOC100843681,6977,0.9211178836505369,0.9809334147046542,0.9510256491775956
17789,AT5G20490,LOC100826389,6977,0.8161048223245014,0.8984293193717278,0.8572670708481146
17790,AT4G33200,LOC100825413,6977,0.9441555749056683,0.96987119776443,0.9570133863350492
17791,AT4G33200,LOC100834758,6977,0.9803126425343119,0.8934185590852151,0.9368656008097636
17792,AT4G33200,LOC100845088,6977,0.9935315337728573,0.9790318954164392,0.9862817145946483
17793,AT4G33200,LOC100843681,6977,0.9140357424223576,0.9700896155205088,0.9420626789714333
17794,AT4G33200,LOC100826389,6977,0.7876021063979765,0.8194648764976071,0.8035334914477918
17795,AT1G54560,LOC100825413,6977,0.9180992660778704,0.9042173899078149,0.9111583279928426
17796,AT1G54560,LOC100834758,6977,0.8504706223825517,0.7651495198021393,0.8078100710923455
17797,AT1G54560,LOC100845088,6977,0.8941825268482813,0.8887546975877686,0.8914686122180249
17798,AT1G54560,LOC100843681,6977,0.9333582120495916,0.8992644460861465,0.916311329067869
17799,AT1G54560,LOC100826389,6977,0.8010946635153626,0.8054668679536183,0.8032807657344905
17800,AT1G04160,LOC100825413,6977,0.9292946883940788,0.919506632833328,0.9244006606137034
17801,AT1G04160,LOC100834758,6977,0.7695152796782353,0.726046317412392,0.7477807985453137
17802,AT1G04160,LOC100845088,6977,0.77199485839864,0.8586130472488999,0.81530395282377
17803,AT1G04160,LOC100843681,6977,0.9725587759671601,0.9065814409147849,0.9395701084409724
17804,AT1G04160,LOC100826389,6977,0.8570386034747274,0.8389554492018116,0.8479970263382695
17805,AT2G34690,LOC100836492,6979,0.8490442426504127,0.8317990556644076,0.8404216491574101
17806,AT5G61770,LOC100844203,6980,0.9858191317328026,0.981582243921241,0.9837006878270218
17807,AT2G41530,LOC100825495,6981,0.6651241862586557,0.8943050782128289,0.7797146322357422
17808,AT2G31400,LOC100822908,6982,0.9919061243106522,0.9849099026756175,0.9884080134931348
17809,AT5G56460,LOC100828566,6983,0.5863167060579675,0.5504056074833064,0.5683611567706369
17810,AT5G56460,LOC100832354,6983,0.6449060828461252,0.5490251501622073,0.5969656165041662
17811,AT1G71920,LOC100827679,6985,0.8151511382012688,0.8134134198438956,0.8142822790225822
17812,AT5G10330,LOC100827679,6985,0.8525936061699216,0.9011338451161147,0.8768637256430182
17813,AT5G47900,LOC104585323,6986,0.4722146203922544,0.48377605755950276,0.4779953389758786
17814,AT5G47900,LOC100840142,6986,0.5849898411908613,0.5913596505315902,0.5881747458612258
17815,AT1G13450,LOC100829253,6987,0.8394244723638927,0.7634407220634054,0.8014325972136491
17816,AT3G25990,LOC100829253,6987,0.7739934486047187,0.7397295474255613,0.75686149801514
17817,AT1G10020,LOC100826176,6988,0.6258287146457316,0.6861401085664728,0.6559844116061022
17818,AT1G10020,LOC100825031,6988,0.7704201278028868,0.7720924920680806,0.7712563099354837
17819,AT3G19680,LOC100826176,6988,0.8361632873077083,0.7932418976648572,0.8147025924862827
17820,AT3G19680,LOC100825031,6988,0.8845627565617614,0.790979203917244,0.8377709802395027
17821,AT5G03345,LOC100834861,6989,0.9094414728200025,0.9721581601516076,0.9407998164858051
17822,AT1G32450,LOC100835414,6990,0.4654623525129807,0.6590563068127068,0.5622593296628438
17823,AT4G21680,LOC100835414,6990,0.7635738736621931,0.8318504480776026,0.7977121608698978
17824,AT1G20300,LOC100840473,6991,0.9711987394783763,0.9918414544052934,0.9815200969418348
17825,AT1G48900,LOC100844770,6992,0.922701828585645,0.9447274596087752,0.9337146440972102
17826,AT5G49500,LOC100844770,6992,0.8184517145581954,0.8961873253460958,0.8573195199521456
17827,AT3G05530,LOC100839188,6993,0.8790977318903678,0.9289692609128577,0.9040334964016128
17828,AT3G05530,LOC100840734,6993,0.9026744619977609,0.975639996145569,0.939157229071665
17829,AT1G09100,LOC100839188,6993,0.9148401542480409,0.9210805254874249,0.917960339867733
17830,AT1G09100,LOC100840734,6993,0.9403325455073185,0.9479137892268654,0.944123167367092
17831,AT1G34030,LOC100828019,6994,0.9659659161587263,0.9844666431118106,0.9752162796352685
17832,AT1G34030,LOC100844498,6994,0.9635692664925157,0.9808306298782642,0.97219994818539
17833,AT4G09800,LOC100828019,6994,0.9639092756147115,0.9785822118009829,0.9712457437078472
17834,AT4G09800,LOC100844498,6994,0.960368205000622,0.9759868949346353,0.9681775499676286
17835,AT1G22780,LOC100828019,6994,0.9827424638222001,0.9851154723283975,0.9839289680752987
17836,AT1G22780,LOC100844498,6994,0.9809346104407679,0.9794494587736485,0.9801920346072082
17837,AT4G35830,LOC100842898,6995,0.9067296927478542,0.914457328236919,0.9105935104923866
17838,AT4G35830,LOC100838918,6995,0.8831446697350417,0.9655799312626474,0.9243623004988446
17839,AT2G05710,LOC100842898,6995,0.9556744205332338,0.9499502135997173,0.9528123170664755
17840,AT2G05710,LOC100838918,6995,0.9575734958742795,0.9588796453923489,0.9582265706333142
17841,AT1G65930,LOC100837485,6996,0.7976199361446283,0.7473548967333697,0.772487416438999
17842,AT1G65930,LOC100837775,6996,0.7582286354024133,0.8380368098159509,0.7981327226091821
17843,AT1G65930,LOC100837048,6996,0.7529045901231496,0.7643979057591623,0.758651247941156
17844,AT5G14590,LOC100837485,6996,0.8457768379151636,0.8854591590916391,0.8656179985034014
17845,AT5G14590,LOC100837775,6996,0.8611684703735953,0.7918478784569427,0.826508174415269
17846,AT5G14590,LOC100837048,6996,0.8487374051498943,0.8489833938264865,0.8488603994881904
