,arabidopsis,grape,Group Number,Species 1 Score,Species 2 Score,Total Score
29840,AT5G66910,LOC100254879,8419,0.7396582706423416,0.6606963124282645,0.7001772915353031
29841,AT5G66910,LOC100260919,8419,0.7570188529832791,0.8012269015830039,0.7791228772831416
29842,AT5G66910,LOC100264286,8419,0.7463527548503031,0.7111039171252832,0.7287283359877932
29843,AT5G66910,LOC100246132,8419,0.8479761215849907,0.9108037317166485,0.8793899266508196
29844,AT5G66910,LOC100853053,8419,0.775238327292663,0.6682892374702022,0.7217637823814326
29845,AT5G66910,LOC100853252,8419,0.8273322571802759,0.8799434945113158,0.8536378758457959
29846,AT5G66910,LOC100258874,8419,0.8222946425852039,0.7788163277318344,0.8005554851585192
29847,AT5G66910,LOC100258423,8419,0.7148722322054032,0.9007092616027547,0.8077907469040789
29848,AT5G66910,LOC100853370,8419,0.7799957359973198,0.8107419288384002,0.79536883241786
29849,AT5G66900,LOC104879900,8419,0.6839643042061341,0.7767797757438418,0.730372039974988
29850,AT5G66900,LOC100254879,8419,0.6753571102244693,0.6658877542011242,0.6706224322127967
29851,AT5G66900,LOC100260919,8419,0.7999390856759968,0.8191660862428102,0.8095525859594035
29852,AT5G66900,LOC100264286,8419,0.732982060731581,0.8631448836045793,0.7980634721680802
29853,AT5G66900,LOC100246132,8419,0.7271221027624646,0.7427528767768328,0.7349374897696487
29854,AT5G66900,LOC100853053,8419,0.769110346297932,0.878636805085494,0.823873575691713
29855,AT5G66900,LOC100853252,8419,0.6735296805043706,0.8184408016716207,0.7459852410879957
29856,AT5G66900,LOC100258874,8419,0.8187737946578137,0.8872421201330233,0.8530079573954186
29857,AT5G66900,LOC100258423,8419,0.7301921846922305,0.8694664351511228,0.7998293099216767
29858,AT5G66900,LOC100853370,8419,0.8705387871958091,0.8553047470496483,0.8629217671227287
29859,AT1G33560,LOC104879900,8419,0.49537964852435046,0.42993025103740545,0.46265494978087796
29860,AT1G33560,LOC100254879,8419,0.4860597569518472,0.5974219370787839,0.5417408470153156
29861,AT1G33560,LOC100260919,8419,0.8736636920171779,0.871479443185497,0.8725715676013375
29862,AT1G33560,LOC100264286,8419,0.6681570371272805,0.8493010388769534,0.758729038002117
29863,AT1G33560,LOC100246132,8419,0.7902476167270734,0.8622266694134613,0.8262371430702673
29864,AT1G33560,LOC100853053,8419,0.7080315536198337,0.8616675005150239,0.7848495270674288
29865,AT1G33560,LOC100853252,8419,0.548612676270825,0.8338856352452986,0.6912491557580618
29866,AT1G33560,LOC100258874,8419,0.714464106234581,0.83067777156479,0.7725709388996855
29867,AT1G33560,LOC100258423,8419,0.7646331434836902,0.868454045145531,0.8165435943146107
29868,AT1G33560,LOC100853370,8419,0.7756830018578869,0.84764707613526,0.8116650389965734
29869,AT5G52545,LOC100259304,8420,0.8495050711174732,0.801289031460608,0.8253970512890406
29870,AT3G52260,LOC100265032,8421,0.8593366430116042,0.9268724800612143,0.8931045615364093
29871,AT5G19180,LOC100256207,8422,0.8754850303048761,0.932893846199123,0.9041894382519995
29872,AT5G67480,LOC100855250,8423,0.5231504888374501,0.5440948821330822,0.5336226854852661
29873,AT5G67480,LOC100254312,8423,0.6843785216093564,0.6786250331086848,0.6815017773590206
29874,AT1G05690,LOC100855250,8423,0.23166935704931013,0.4142499779275435,0.3229596674884268
29875,AT1G05690,LOC100254312,8423,0.5589863856485853,0.6921098325436299,0.6255481090961076
29876,AT5G61830,LOC100254495,8424,0.687795815185941,0.7884575767385739,0.7381266959622574
29877,AT5G51030,LOC100254495,8424,0.5095726860171169,0.724624032490656,0.6170983592538865
29878,AT3G06200,LOC100251166,8425,0.7959857460481832,0.9348244503958327,0.865405098222008
29879,AT5G26240,LOC100261408,8426,0.8948253281759205,0.9631537125871862,0.9289895203815534
29880,AT2G31580,LOC100264494,8427,0.8878019066183414,0.7812060390241031,0.8345039728212222
29881,AT2G32320,LOC100264494,8427,0.9412115859044254,0.8242561582153684,0.882733872059897
29882,AT2G17033,LOC100250254,8429,0.7898577650534524,0.9583631720245511,0.8741104685390018
29883,AT4G07390,LOC100264234,8430,0.9913562574239333,0.964772359398452,0.9780643084111926
29884,AT3G03000,LOC100266587,8431,0.8371455547772059,0.8951705465140234,0.8661580506456146
29885,AT3G03000,LOC100241974,8431,0.6797429415527061,0.5278495541363784,0.6037962478445422
29886,AT3G29200,LOC100266283,8435,0.8157463527548503,0.7477428869465127,0.7817446198506814
29887,AT1G69370,LOC100266283,8435,0.7164681874942893,0.7806913420380561,0.7485797647661727
29888,AT5G43050,LOC100243564,8436,0.8797063929583042,0.9136172341740486,0.8966618135661764
29889,AT2G26680,LOC100259301,8437,0.881887125757622,0.8625091968568822,0.872198161307252
29890,AT4G18230,LOC100262464,8438,0.6027716017421496,0.7375732069807822,0.6701724043614659
29891,AT3G09430,LOC100247771,8439,0.882203880242439,0.9447129109155655,0.9134583955790023
29892,AT3G13060,LOC100241633,8440,0.8661285901379709,0.8740280761646899,0.8700783331513304
29893,AT3G13060,LOC100248968,8440,0.7717966679864771,0.781370846699432,0.7765837573429546
29894,AT3G13060,LOC100249606,8440,0.9213047848201504,0.9238647399864622,0.9225847624033063
29895,AT5G58190,LOC100241633,8440,0.9248317241799409,0.914918037611466,0.9198748808957034
29896,AT5G58190,LOC100248968,8440,0.7642006517832668,0.8089702463286147,0.7865854490559407
29897,AT5G58190,LOC100249606,8440,0.9237169920506808,0.9532358221254305,0.9384764070880556
29898,AT4G35220,LOC100853810,8441,0.9307769622026619,0.9213043350304599,0.9260406486165609
29899,AT4G34180,LOC100853810,8441,0.8764109280297262,0.9323523352658996,0.9043816316478128
29900,AT5G55950,LOC100266749,8442,0.739408521913928,0.8475470143323818,0.7934777681231548
29901,AT5G55950,LOC100253239,8442,0.6106721895653763,0.6414157764109205,0.6260439829881483
29902,AT5G57100,LOC100266749,8442,0.8115676301282246,0.9062597486682951,0.8589136893982598
29903,AT5G57100,LOC100253239,8442,0.6490238479578473,0.7931238575460006,0.7210738527519239
29904,AT1G23760,LOC100258559,8443,0.7078914506746261,0.7674210541805233,0.7376562524275747
29905,AT1G23760,LOC100263873,8443,0.8181951085797825,0.7217987580564467,0.7699969333181146
29906,AT1G23760,LOC100248300,8443,0.7736911034629793,0.8139909944377409,0.7938410489503601
29907,AT1G70370,LOC100258559,8443,0.7767916425547468,0.8665999587980812,0.8216958006764139
29908,AT1G70370,LOC100263873,8443,0.7779611975756099,0.8442332028605903,0.8110972002181001
29909,AT1G70370,LOC100248300,8443,0.7655285840465385,0.892951528885488,0.8292400564660132
29910,AT1G60390,LOC100258559,8443,0.8943806536106966,0.8714323552782601,0.8829065044444784
29911,AT1G60390,LOC100263873,8443,0.9277190631376968,0.9198034079872862,0.9237612355624916
29912,AT1G60390,LOC100248300,8443,0.8921755550817775,0.8328026133788516,0.8624890842303146
29913,AT2G27770,LOC100255180,8444,0.7122711905704626,0.6653403572794961,0.6888057739249793
29914,AT2G27770,LOC100240905,8444,0.5105107666067675,0.5093865165085625,0.5099486415576651
29915,AT2G36470,LOC100255180,8444,0.5318856028995219,0.5655493098678596,0.5487174563836907
29916,AT2G36470,LOC100240905,8444,0.5922395151219809,0.5917118743276075,0.5919756947247943
29917,AT2G22170,LOC100854560,8445,0.8814546340571985,0.7811412931516525,0.8312979636044255
29918,AT4G39730,LOC100854560,8445,0.529351567020985,0.716177639130051,0.622764603075518
29919,AT5G04885,LOC100267983,8446,0.6939481619102732,0.8339739250713676,0.7639610434908204
29920,AT5G04885,LOC100254789,8446,0.6786221179910457,0.565720003531593,0.6221710607613193
29921,AT5G04885,LOC100246224,8446,0.6155392440532391,0.7320992377645016,0.6738192409088704
29922,AT5G20950,LOC100267983,8446,0.5909664057503122,0.739132993908002,0.6650496998291571
29923,AT5G20950,LOC100254789,8446,0.7953095970517468,0.8361988286883075,0.8157542128700271
29924,AT5G20950,LOC100246224,8446,0.6095452745713155,0.7438829865505165,0.676714130560916
29925,AT5G45390,LOC100254000,8447,0.9460603660950873,0.9848847817769799,0.9654725739360336
29926,AT1G52980,LOC100246891,8448,0.9956507172661652,0.9877394861532123,0.9916951017096887
29927,AT5G16750,LOC100252767,8450,0.9959004659945787,0.9935548426969599,0.9947276543457693
29928,AT5G22860,LOC100243061,8451,0.5958639174001766,0.5604108419906413,0.578137379695409
29929,AT5G22860,LOC100244772,8451,0.47867084945024824,0.5041741467769308,0.4914224981135895
29930,AT5G22860,LOC100253310,8451,0.5740992294338014,0.4785700972169085,0.526334663325355
29931,AT3G27870,LOC100247431,8452,0.9170346907075199,0.9273433591335826,0.9221890249205512
29932,AT3G27870,LOC100256123,8452,0.8493040538482625,0.7012684305011919,0.7752862421747272
29933,AT3G27870,LOC100259356,8452,0.9414186946060366,0.9233114570764296,0.9323650758412331
29934,AT1G68710,LOC100247431,8452,0.8564858526482503,0.9332705494570175,0.8948782010526339
29935,AT1G68710,LOC100256123,8452,0.8293607041695855,0.7352129256305365,0.782286814900061
29936,AT1G68710,LOC100259356,8452,0.899832485608991,0.9318814561935314,0.9158569709012612
29937,AT1G26130,LOC100247431,8452,0.8609325983004904,0.9138703316754466,0.8874014649879685
29938,AT1G26130,LOC100256123,8452,0.8242560838181098,0.7513405338591482,0.787798308838629
29939,AT1G26130,LOC100259356,8452,0.9543020741327323,0.9575384796491951,0.9559202768909637
29940,AT5G46210,LOC100233055,8453,0.9562147839064357,0.9748786014891551,0.9655466926977954
29941,AT1G67410,LOC100260931,8455,0.9432156671641336,0.8131022101886459,0.8781589386763897
29942,AT2G17440,LOC100259527,8456,0.7374348978162215,0.7868742458577357,0.7621545718369787
29943,AT2G17440,LOC100265719,8456,0.9069107300581731,0.8825097854557227,0.8947102577569479
29944,AT3G26500,LOC100259527,8456,0.4357810739195322,0.5260837576149975,0.48093241576726486
29945,AT3G26500,LOC100265719,8456,0.7076904334054153,0.7962741693398864,0.7519823013726508
29946,AT3G11330,LOC100259527,8456,0.49075625133250084,0.7836899261308455,0.6372230887316732
29947,AT3G11330,LOC100265719,8456,0.907002101544178,0.8656523146649401,0.886327208104559
29948,AT5G05850,LOC100259527,8456,0.45598026375902295,0.6932458283057182,0.5746130460323706
29949,AT5G05850,LOC100265719,8456,0.7347303018304755,0.860778716265929,0.7977545090482022
29950,AT4G35470,LOC100259527,8456,0.7525233758718363,0.8723858853998058,0.812454630635821
29951,AT4G35470,LOC100265719,8456,0.6941430877470837,0.7670737808646517,0.7306084343058676
29952,AT1G12970,LOC100259527,8456,0.5898882222154539,0.7232702551575974,0.6565792386865257
29953,AT1G12970,LOC100265719,8456,0.8096610117869216,0.8907619411989759,0.8502114764929487
29954,AT1G53290,LOC100265820,8458,0.7594006030518077,0.7799287795403044,0.7696646912960561
29955,AT1G53290,LOC100257718,8458,0.9121615447872568,0.8962829983224933,0.904222271554875
29956,AT2G26100,LOC100265820,8458,0.828739378064752,0.8742811736660879,0.8515102758654199
29957,AT2G26100,LOC100257718,8458,0.9172600737063321,0.9150239854027488,0.9161420295545404
29958,AT3G14960,LOC100265820,8458,0.8742180123656078,0.8321786986079637,0.8531983554867857
29959,AT3G14960,LOC100257718,8458,0.7785155179240398,0.906795373613114,0.8426554457685769
29960,AT4G30870,LOC100265347,8459,0.9264337709012274,0.8685541069484093,0.8974939389248183
29961,AT5G39770,LOC100265347,8459,0.5846421452671262,0.5511757261838195,0.5679089357254729
29962,AT5G48740,LOC100263624,8460,0.9597965461578291,0.931145707642956,0.9454711269003926
29963,AT3G50840,LOC100254086,8461,0.46393567447385253,0.6033314694370052,0.5336335719554288
29964,AT2G01270,LOC100257705,8462,0.9314652940638991,0.8926219135348303,0.9120436037993647
29965,AT1G15020,LOC100257705,8462,0.9613254956903116,0.8887018452573648,0.9250136704738382
29966,AT2G21550,LOC100255872,8463,0.6066823013431608,0.7408281585685276,0.6737552299558442
29967,AT2G21550,LOC100267529,8463,0.68462827033777,0.8728508784837693,0.7787395744107697
29968,AT2G16370,LOC100255872,8463,0.7243505010203148,0.8254922157803349,0.7749213584003249
29969,AT2G16370,LOC100267529,8463,0.8000487314592026,0.8744342093646076,0.8372414704119051
29970,AT4G34570,LOC100255872,8463,0.8286175494167454,0.7748256275935136,0.8017215885051294
29971,AT4G34570,LOC100267529,8463,0.8743032924192123,0.9187792460048854,0.8965412692120489
29972,AT2G26580,LOC100254328,8464,0.8965492035452137,0.948088852264961,0.9223190279050874
29973,AT2G26580,LOC100256505,8464,0.9175646453263485,0.8976917115473283,0.9076281784368384
29974,AT1G08465,LOC100254328,8464,0.8287820180915543,0.7883104270284588,0.8085462225600065
29975,AT1G08465,LOC100256505,8464,0.7862638199372582,0.9194633286572426,0.8528635742972503
29976,AT4G30720,LOC100249260,8465,0.9246611640727318,0.9889990876717972,0.9568301258722645
29977,AT5G66550,LOC100242728,8467,0.629037858252368,0.6559698637393685,0.6425038609958682
29978,AT5G66550,LOC100242088,8467,0.8131879511467122,0.7859678036434269,0.7995778773950695
29979,AT5G42770,LOC100242728,8467,0.638223738312064,0.628617675623179,0.6334207069676215
29980,AT5G42770,LOC100242088,8467,0.8701793926841896,0.9505753553665499,0.9103773740253698
29981,AT4G11670,LOC100259829,8468,0.9850150762951908,0.970834927455193,0.9779250018751919
29982,AT3G05560,LOC100261409,8469,0.9371729662230074,0.9215397745666442,0.9293563703948258
29983,AT3G05560,LOC100258955,8469,0.9478268814911827,0.9829777215338885,0.9654023015125356
29984,AT3G05560,LOC100266503,8469,0.9827977949014711,0.9704876541393213,0.9766427245203961
29985,AT3G05560,LOC100260136,8469,0.9417902719824567,0.8971541246063746,0.9194721982944156
29986,AT5G27770,LOC100261409,8469,0.9181616057015807,0.9322522734630213,0.925206939582301
29987,AT5G27770,LOC100258955,8469,0.935759753906131,0.9786220901144824,0.9571909220103068
29988,AT5G27770,LOC100266503,8469,0.9841683671915451,0.9773095147002561,0.9807389409459006
29989,AT5G27770,LOC100260136,8469,0.9298876130722139,0.9009211571853204,0.9154043851287672
29990,AT5G43280,LOC100249010,8470,0.6898425364724514,0.8514611966214426,0.7706518665469471
29991,AT3G61010,LOC100265715,8472,0.6050497974598726,0.8497130580652756,0.7273814277625741
29992,AT3G11040,LOC100265715,8472,0.6051533518106783,0.873062774066335,0.7391080629385067
29993,AT5G05460,LOC100265715,8472,0.7589559284865836,0.8960357868095,0.8274958576480418
29994,AT5G07910,LOC100267304,8473,0.9464441263363079,0.9236528444038965,0.9350484853701022
29995,AT4G37760,LOC100265235,8474,0.6823866232144489,0.7520468524677006,0.7172167378410748
29996,AT4G37760,LOC100254037,8474,0.36697225352541646,0.5064657582624562,0.4367190058939363
29997,AT1G58440,LOC100265235,8474,0.9185819145372034,0.8481709291032696,0.8833764218202365
29998,AT1G58440,LOC100254037,8474,0.7411872201748242,0.87002560404956,0.8056064121121921
29999,AT5G65000,LOC100264881,8475,0.7269393597904547,0.8468760116542571,0.7869076857223558
30000,AT1G22750,LOC100257934,8476,0.9074345932446014,0.8852349980870539,0.8963347956658276
30001,AT1G17110,LOC100260067,8477,0.8988091249657356,0.9429412284057801,0.9208751766857579
30002,AT2G07180,LOC100255419,8478,0.6754119331160722,0.861267253303511,0.7683395932097916
30003,AT5G17670,LOC100248966,8479,0.9687935918131149,0.9814944524559286,0.9751440221345218
30004,AT5G56740,LOC100250987,8481,0.9232174945938537,0.9594455398922864,0.9413315172430701
30005,AT1G25350,LOC100245668,8482,0.8354034051107118,0.7626122016539627,0.7990078033823372
30006,AT1G25350,LOC100258244,8482,0.9725154570097158,0.9656964595779747,0.9691059582938453
30007,AT3G52150,LOC100266645,8483,0.9923065208783846,0.9982309334850611,0.9952687271817229
30008,AT5G20840,LOC100249754,8484,0.9627021594127859,0.9521410282821743,0.9574215938474802
30009,AT5G20840,LOC100242326,8484,0.9734657204641671,0.9689926130845523,0.9712291667743598
30010,AT3G43220,LOC100249754,8484,0.9811531081533823,0.9438653285853027,0.9625092183693424
30011,AT3G43220,LOC100242326,8484,0.965242286723723,0.9308337502575119,0.9480380184906174
30012,AT3G14205,LOC100249754,8484,0.9577498248713184,0.9510815503693457,0.954415687620332
30013,AT3G14205,LOC100242326,8484,0.9685133859226998,0.945401571558904,0.956957478740802
30014,AT5G03290,LOC100263635,8485,0.9787713580848536,0.9638306012537156,0.9713009796692846
30015,AT3G09810,LOC100263635,8485,0.9857094995888283,0.9594278819270726,0.9725686907579505
30016,AT5G56140,LOC100246386,8486,0.7673925623610391,0.8661055357720946,0.8167490490665669
30017,AT4G26480,LOC100246386,8486,0.8204793957299059,0.8043732893846199,0.8124263425572629
30018,AT5G16300,LOC100245242,8487,0.9765114366643316,0.9936607904882427,0.9850861135762872
30019,AT4G29860,LOC100252237,8488,0.855352846221789,0.8984137261249595,0.8768832861733742
30020,AT5G55130,LOC100248765,8489,0.8880882039411567,0.8714382412666647,0.8797632226039107
30021,AT5G38360,LOC100242848,8490,0.8547071543873541,0.9480620383177846,0.9013845963525693
30022,AT4G10710,LOC100263158,8491,0.9871714433649073,0.979858147679449,0.9835147955221781
30023,AT4G10710,LOC100263194,8491,0.9598818262114336,0.9365784749404044,0.948230150575919
30024,AT5G18480,LOC100248394,8492,0.8005055888892273,0.9328644162570999,0.8666850025731636
30025,AT1G48850,LOC100241015,8493,0.9857886882100326,0.9886106124370935,0.987199650323563
30026,AT3G11820,LOC100854510,8494,0.6149361922456066,0.6954164500295934,0.6551763211376
30027,AT3G11820,LOC100254385,8494,0.25762495050711176,0.20424379763971864,0.23093437407341522
30028,AT3G11820,LOC100265818,8494,0.964371211890476,0.9201212513611348,0.9422462316258053
30029,AT4G03330,LOC100854510,8494,0.36413973745926353,0.49397830686273553,0.42905902216099956
30030,AT4G03330,LOC100254385,8494,0.6198032467334694,0.9356602607492863,0.7777317537413779
30031,AT4G03330,LOC100265818,8494,0.3909907714799135,0.27278613261131873,0.3318884520456161
30032,AT1G08560,LOC100854510,8494,0.36508390948131453,0.3782597748282436,0.37167184215477905
30033,AT1G08560,LOC100254385,8494,0.9889440501934029,0.9946614085170252,0.9918027293552141
30034,AT1G08560,LOC100265818,8494,0.10426095696403008,0.18974660819918185,0.14700378258160596
30035,AT5G47560,LOC100255398,8495,0.720202235555691,0.8706554048088525,0.7954288201822717
30036,AT5G47560,LOC100854531,8495,0.682666829104864,0.8800023543953618,0.7813345917501129
